EventNo,Date,Time,U1,U2,U3,U4,I1,I2,I3,I4
2,10/2/2026,18:11:28.170,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,+2.84E+00,+2.06E+00,-1.19E+00,-2.526E+00
2,10/2/2026,18:11:28.170,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,+2.84E+00,+2.09E+00,-1.14E+00,-2.541E+00
2,10/2/2026,18:11:28.170,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+2.84E+00,+2.12E+00,-1.10E+00,-2.556E+00
2,10/2/2026,18:11:28.170,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+2.84E+00,+2.15E+00,-1.05E+00,-2.571E+00
2,10/2/2026,18:11:28.170,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+2.84E+00,+2.17E+00,-1.02E+00,-2.587E+00
2,10/2/2026,18:11:28.170,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+2.84E+00,+2.20E+00,-0.98E+00,-2.594E+00
2,10/2/2026,18:11:28.170,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+2.82E+00,+2.23E+00,-0.93E+00,-2.602E+00
2,10/2/2026,18:11:28.170,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,+2.82E+00,+2.26E+00,-0.89E+00,-2.609E+00
2,10/2/2026,18:11:28.170,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+2.81E+00,+2.27E+00,-0.84E+00,-2.617E+00
2,10/2/2026,18:11:28.170,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+2.79E+00,+2.30E+00,-0.79E+00,-2.625E+00
2,10/2/2026,18:11:28.170,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+2.79E+00,+2.32E+00,-0.73E+00,-2.625E+00
2,10/2/2026,18:11:28.170,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+2.78E+00,+2.33E+00,-0.69E+00,-2.625E+00
2,10/2/2026,18:11:28.170,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+2.78E+00,+2.35E+00,-0.64E+00,-2.632E+00
2,10/2/2026,18:11:28.170,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+2.78E+00,+2.37E+00,-0.58E+00,-2.640E+00
2,10/2/2026,18:11:28.170,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+2.76E+00,+2.38E+00,-0.52E+00,-2.640E+00
2,10/2/2026,18:11:28.170,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,+2.76E+00,+2.38E+00,-0.46E+00,-2.640E+00
2,10/2/2026,18:11:28.170,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+2.75E+00,+2.41E+00,-0.40E+00,-2.640E+00
2,10/2/2026,18:11:28.170,-0.09E+00,-0.09E+00,+0.05E+00,+0.00E+00,+2.73E+00,+2.41E+00,-0.34E+00,-2.640E+00
2,10/2/2026,18:11:28.170,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+2.72E+00,+2.43E+00,-0.29E+00,-2.640E+00
2,10/2/2026,18:11:28.170,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,+2.70E+00,+2.46E+00,-0.23E+00,-2.640E+00
2,10/2/2026,18:11:28.171,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+2.69E+00,+2.47E+00,-0.18E+00,-2.640E+00
2,10/2/2026,18:11:28.171,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+2.66E+00,+2.50E+00,-0.12E+00,-2.632E+00
2,10/2/2026,18:11:28.171,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,+2.61E+00,+2.53E+00,-0.09E+00,-2.632E+00
2,10/2/2026,18:11:28.171,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,+2.58E+00,+2.56E+00,-0.06E+00,-2.632E+00
2,10/2/2026,18:11:28.171,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+2.55E+00,+2.59E+00,-0.02E+00,-2.625E+00
2,10/2/2026,18:11:28.171,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+2.50E+00,+2.62E+00,+0.03E+00,-2.617E+00
2,10/2/2026,18:11:28.171,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+2.46E+00,+2.66E+00,+0.06E+00,-2.609E+00
2,10/2/2026,18:11:28.171,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+2.41E+00,+2.69E+00,+0.09E+00,-2.602E+00
2,10/2/2026,18:11:28.171,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+2.37E+00,+2.72E+00,+0.14E+00,-2.594E+00
2,10/2/2026,18:11:28.171,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+2.30E+00,+2.75E+00,+0.17E+00,-2.579E+00
2,10/2/2026,18:11:28.171,-0.05E+00,-0.05E+00,+0.00E+00,+0.00E+00,+2.26E+00,+2.76E+00,+0.20E+00,-2.571E+00
2,10/2/2026,18:11:28.171,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,+2.21E+00,+2.79E+00,+0.24E+00,-2.556E+00
2,10/2/2026,18:11:28.171,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,+2.17E+00,+2.82E+00,+0.27E+00,-2.541E+00
2,10/2/2026,18:11:28.171,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+2.12E+00,+2.84E+00,+0.32E+00,-2.533E+00
2,10/2/2026,18:11:28.171,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+2.08E+00,+2.85E+00,+0.37E+00,-2.518E+00
2,10/2/2026,18:11:28.171,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+2.03E+00,+2.87E+00,+0.41E+00,-2.503E+00
2,10/2/2026,18:11:28.171,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+1.98E+00,+2.90E+00,+0.44E+00,-2.487E+00
