EventNo,Date,Time,U1,U2,U3,U4,I1,I2,I3,I4
2,10/2/2026,18:05:32.170,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.43E+00,+1.57E+00,-5.49E+00,-2.648E+00
2,10/2/2026,18:05:32.170,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.46E+00,+1.66E+00,-5.43E+00,-2.693E+00
2,10/2/2026,18:05:32.170,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.48E+00,+1.74E+00,-5.37E+00,-2.747E+00
2,10/2/2026,18:05:32.170,-0.05E+00,-0.05E+00,+0.00E+00,+0.00E+00,+3.51E+00,+1.83E+00,-5.31E+00,-2.800E+00
2,10/2/2026,18:05:32.170,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+3.53E+00,+1.92E+00,-5.25E+00,-2.854E+00
2,10/2/2026,18:05:32.170,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.54E+00,+2.00E+00,-5.17E+00,-2.907E+00
2,10/2/2026,18:05:32.170,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.56E+00,+2.09E+00,-5.11E+00,-2.953E+00
2,10/2/2026,18:05:32.170,-0.05E+00,-0.05E+00,+0.00E+00,+0.00E+00,+3.57E+00,+2.18E+00,-5.05E+00,-3.006E+00
2,10/2/2026,18:05:32.170,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+3.59E+00,+2.24E+00,-4.99E+00,-3.052E+00
2,10/2/2026,18:05:32.170,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.60E+00,+2.33E+00,-4.91E+00,-3.098E+00
2,10/2/2026,18:05:32.170,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.62E+00,+2.41E+00,-4.85E+00,-3.151E+00
2,10/2/2026,18:05:32.170,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.63E+00,+2.50E+00,-4.78E+00,-3.197E+00
2,10/2/2026,18:05:32.170,-0.05E+00,-0.05E+00,+0.00E+00,+0.00E+00,+3.65E+00,+2.58E+00,-4.72E+00,-3.243E+00
2,10/2/2026,18:05:32.170,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+3.66E+00,+2.66E+00,-4.65E+00,-3.289E+00
2,10/2/2026,18:05:32.170,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.68E+00,+2.73E+00,-4.58E+00,-3.334E+00
2,10/2/2026,18:05:32.170,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.69E+00,+2.81E+00,-4.52E+00,-3.373E+00
2,10/2/2026,18:05:32.170,-0.05E+00,-0.05E+00,+0.00E+00,+0.00E+00,+3.71E+00,+2.88E+00,-4.44E+00,-3.418E+00
2,10/2/2026,18:05:32.170,-0.05E+00,-0.05E+00,+0.00E+00,+0.00E+00,+3.71E+00,+2.96E+00,-4.36E+00,-3.464E+00
2,10/2/2026,18:05:32.170,-0.05E+00,-0.05E+00,+0.00E+00,+0.00E+00,+3.72E+00,+3.04E+00,-4.29E+00,-3.502E+00
2,10/2/2026,18:05:32.170,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+3.74E+00,+3.11E+00,-4.23E+00,-3.548E+00
2,10/2/2026,18:05:32.171,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.74E+00,+3.19E+00,-4.15E+00,-3.586E+00
2,10/2/2026,18:05:32.171,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.75E+00,+3.25E+00,-4.07E+00,-3.624E+00
2,10/2/2026,18:05:32.171,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.77E+00,+3.33E+00,-4.00E+00,-3.662E+00
2,10/2/2026,18:05:32.171,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.77E+00,+3.39E+00,-3.92E+00,-3.701E+00
2,10/2/2026,18:05:32.171,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.78E+00,+3.45E+00,-3.86E+00,-3.746E+00
2,10/2/2026,18:05:32.171,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.80E+00,+3.53E+00,-3.78E+00,-3.777E+00
2,10/2/2026,18:05:32.171,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+3.82E+00,+3.59E+00,-3.71E+00,-3.815E+00
2,10/2/2026,18:05:32.171,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,+3.82E+00,+3.65E+00,-3.63E+00,-3.853E+00
2,10/2/2026,18:05:32.171,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.82E+00,+3.71E+00,-3.56E+00,-3.884E+00
2,10/2/2026,18:05:32.171,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.83E+00,+3.77E+00,-3.48E+00,-3.922E+00
2,10/2/2026,18:05:32.171,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.85E+00,+3.83E+00,-3.40E+00,-3.952E+00
2,10/2/2026,18:05:32.171,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.85E+00,+3.89E+00,-3.33E+00,-3.983E+00
2,10/2/2026,18:05:32.171,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.86E+00,+3.95E+00,-3.24E+00,-4.021E+00
2,10/2/2026,18:05:32.171,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+3.86E+00,+4.01E+00,-3.16E+00,-4.052E+00
2,10/2/2026,18:05:32.171,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.88E+00,+4.07E+00,-3.08E+00,-4.082E+00
2,10/2/2026,18:05:32.171,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+3.89E+00,+4.12E+00,-2.99E+00,-4.113E+00
2,10/2/2026,18:05:32.171,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.89E+00,+4.18E+00,-2.90E+00,-4.143E+00
2,10/2/2026,18:05:32.171,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.91E+00,+4.23E+00,-2.82E+00,-4.174E+00
2,10/2/2026,18:05:32.171,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.91E+00,+4.29E+00,-2.73E+00,-4.204E+00
2,10/2/2026,18:05:32.171,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.91E+00,+4.33E+00,-2.66E+00,-4.227E+00
2,10/2/2026,18:05:32.172,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.91E+00,+4.38E+00,-2.58E+00,-4.250E+00
2,10/2/2026,18:05:32.172,-0.05E+00,-0.05E+00,+0.00E+00,+0.00E+00,+3.91E+00,+4.44E+00,-2.49E+00,-4.273E+00
2,10/2/2026,18:05:32.172,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.91E+00,+4.49E+00,-2.41E+00,-4.296E+00
2,10/2/2026,18:05:32.172,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.89E+00,+4.52E+00,-2.33E+00,-4.319E+00
2,10/2/2026,18:05:32.172,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.89E+00,+4.56E+00,-2.24E+00,-4.334E+00
2,10/2/2026,18:05:32.172,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+3.88E+00,+4.61E+00,-2.15E+00,-4.349E+00
