EventNo,Date,Time,U1,U2,U3,U4,I1,I2,I3,I4
2,10/2/2026,18:16:29.170,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-3.16E+00,+2.67E+00,+5.81E+00,+0.191E+00
2,10/2/2026,18:16:29.170,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-3.22E+00,+2.58E+00,+5.83E+00,+0.267E+00
2,10/2/2026,18:16:29.170,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-3.30E+00,+2.50E+00,+5.86E+00,+0.351E+00
2,10/2/2026,18:16:29.170,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-3.36E+00,+2.41E+00,+5.88E+00,+0.427E+00
2,10/2/2026,18:16:29.170,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-3.43E+00,+2.32E+00,+5.89E+00,+0.504E+00
2,10/2/2026,18:16:29.170,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-3.49E+00,+2.23E+00,+5.92E+00,+0.580E+00
2,10/2/2026,18:16:29.170,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-3.56E+00,+2.14E+00,+5.94E+00,+0.664E+00
2,10/2/2026,18:16:29.170,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-3.62E+00,+2.03E+00,+5.94E+00,+0.740E+00
2,10/2/2026,18:16:29.170,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,-3.68E+00,+1.94E+00,+5.97E+00,+0.816E+00
2,10/2/2026,18:16:29.170,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,-3.74E+00,+1.85E+00,+5.98E+00,+0.893E+00
2,10/2/2026,18:16:29.170,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,-3.80E+00,+1.74E+00,+6.00E+00,+0.977E+00
2,10/2/2026,18:16:29.170,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,-3.86E+00,+1.65E+00,+6.03E+00,+1.053E+00
2,10/2/2026,18:16:29.170,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-3.92E+00,+1.54E+00,+6.04E+00,+1.137E+00
2,10/2/2026,18:16:29.170,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-3.98E+00,+1.43E+00,+6.06E+00,+1.206E+00
2,10/2/2026,18:16:29.170,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.03E+00,+1.34E+00,+6.07E+00,+1.289E+00
2,10/2/2026,18:16:29.170,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,-4.09E+00,+1.24E+00,+6.10E+00,+1.358E+00
2,10/2/2026,18:16:29.170,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,-4.14E+00,+1.13E+00,+6.12E+00,+1.434E+00
2,10/2/2026,18:16:29.170,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.17E+00,+1.02E+00,+6.13E+00,+1.503E+00
2,10/2/2026,18:16:29.170,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.21E+00,+0.92E+00,+6.15E+00,+1.579E+00
2,10/2/2026,18:16:29.170,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,-4.24E+00,+0.81E+00,+6.17E+00,+1.648E+00
2,10/2/2026,18:16:29.171,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,-4.27E+00,+0.70E+00,+6.18E+00,+1.717E+00
2,10/2/2026,18:16:29.171,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.32E+00,+0.58E+00,+6.18E+00,+1.793E+00
2,10/2/2026,18:16:29.171,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.35E+00,+0.47E+00,+6.18E+00,+1.869E+00
2,10/2/2026,18:16:29.171,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,-4.38E+00,+0.37E+00,+6.18E+00,+1.938E+00
2,10/2/2026,18:16:29.171,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,-4.41E+00,+0.26E+00,+6.17E+00,+2.007E+00
2,10/2/2026,18:16:29.171,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.46E+00,+0.14E+00,+6.13E+00,+2.075E+00
2,10/2/2026,18:16:29.171,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.49E+00,+0.03E+00,+6.09E+00,+2.144E+00
2,10/2/2026,18:16:29.171,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.53E+00,-0.06E+00,+6.06E+00,+2.213E+00
2,10/2/2026,18:16:29.171,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,-4.58E+00,-0.15E+00,+6.03E+00,+2.281E+00
2,10/2/2026,18:16:29.171,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,-4.62E+00,-0.24E+00,+5.98E+00,+2.350E+00
2,10/2/2026,18:16:29.171,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,-4.67E+00,-0.34E+00,+5.94E+00,+2.419E+00
2,10/2/2026,18:16:29.171,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.72E+00,-0.43E+00,+5.91E+00,+2.487E+00
2,10/2/2026,18:16:29.171,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.75E+00,-0.52E+00,+5.86E+00,+2.548E+00
2,10/2/2026,18:16:29.171,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.79E+00,-0.61E+00,+5.83E+00,+2.617E+00
2,10/2/2026,18:16:29.171,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.82E+00,-0.72E+00,+5.78E+00,+2.678E+00
2,10/2/2026,18:16:29.171,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.85E+00,-0.81E+00,+5.74E+00,+2.747E+00
2,10/2/2026,18:16:29.171,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.88E+00,-0.90E+00,+5.69E+00,+2.808E+00
2,10/2/2026,18:16:29.171,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.91E+00,-1.01E+00,+5.63E+00,+2.869E+00
2,10/2/2026,18:16:29.171,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.94E+00,-1.11E+00,+5.57E+00,+2.930E+00
2,10/2/2026,18:16:29.171,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.96E+00,-1.21E+00,+5.51E+00,+2.991E+00
2,10/2/2026,18:16:29.172,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-4.99E+00,-1.31E+00,+5.45E+00,+3.044E+00
2,10/2/2026,18:16:29.172,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.01E+00,-1.40E+00,+5.39E+00,+3.105E+00
2,10/2/2026,18:16:29.172,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.04E+00,-1.51E+00,+5.31E+00,+3.174E+00
2,10/2/2026,18:16:29.172,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.05E+00,-1.60E+00,+5.25E+00,+3.235E+00
2,10/2/2026,18:16:29.172,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.08E+00,-1.71E+00,+5.17E+00,+3.296E+00
2,10/2/2026,18:16:29.172,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.10E+00,-1.80E+00,+5.10E+00,+3.357E+00
2,10/2/2026,18:16:29.172,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,-5.13E+00,-1.91E+00,+5.04E+00,+3.418E+00
2,10/2/2026,18:16:29.172,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.14E+00,-2.01E+00,+4.96E+00,+3.472E+00
2,10/2/2026,18:16:29.172,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.16E+00,-2.11E+00,+4.88E+00,+3.533E+00
2,10/2/2026,18:16:29.172,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,-5.19E+00,-2.21E+00,+4.82E+00,+3.594E+00
2,10/2/2026,18:16:29.172,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,-5.20E+00,-2.30E+00,+4.75E+00,+3.647E+00
2,10/2/2026,18:16:29.172,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,-5.22E+00,-2.41E+00,+4.67E+00,+3.701E+00
2,10/2/2026,18:16:29.172,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.23E+00,-2.50E+00,+4.59E+00,+3.762E+00
2,10/2/2026,18:16:29.172,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.23E+00,-2.59E+00,+4.52E+00,+3.815E+00
2,10/2/2026,18:16:29.172,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.26E+00,-2.70E+00,+4.44E+00,+3.868E+00
2,10/2/2026,18:16:29.172,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.28E+00,-2.79E+00,+4.36E+00,+3.922E+00
2,10/2/2026,18:16:29.172,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.28E+00,-2.88E+00,+4.29E+00,+3.975E+00
2,10/2/2026,18:16:29.172,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.30E+00,-2.98E+00,+4.21E+00,+4.029E+00
2,10/2/2026,18:16:29.172,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.31E+00,-3.07E+00,+4.14E+00,+4.074E+00
2,10/2/2026,18:16:29.172,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,-5.33E+00,-3.17E+00,+4.04E+00,+4.128E+00
