EventNo,Date,Time,U1,U2,U3,U4,I1,I2,I3,I4
2,26/2/2026,10:38:56.765,-0.047E+00,+0.000E+00,-0.047E+00,-0.188E+00,+12.54E+00,+4.38E+00,-17.11E+00,+1.389E+00
2,26/2/2026,10:38:56.765,-0.047E+00,+0.000E+00,-0.047E+00,-0.188E+00,+12.74E+00,+4.12E+00,-17.05E+00,+1.465E+00
2,26/2/2026,10:38:56.765,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+12.93E+00,+3.88E+00,-16.97E+00,+1.541E+00
2,26/2/2026,10:38:56.765,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+13.09E+00,+3.60E+00,-16.86E+00,+1.610E+00
2,26/2/2026,10:38:56.765,+0.000E+00,-0.047E+00,-0.047E+00,-0.141E+00,+13.25E+00,+3.33E+00,-16.76E+00,+1.686E+00
2,26/2/2026,10:38:56.765,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,+13.41E+00,+3.05E+00,-16.63E+00,+1.755E+00
2,26/2/2026,10:38:56.765,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+13.57E+00,+2.78E+00,-16.51E+00,+1.831E+00
2,26/2/2026,10:38:56.765,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+13.70E+00,+2.49E+00,-16.37E+00,+1.900E+00
2,26/2/2026,10:38:56.765,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+13.86E+00,+2.21E+00,-16.24E+00,+1.969E+00
2,26/2/2026,10:38:56.765,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+13.99E+00,+1.94E+00,-16.11E+00,+2.037E+00
2,26/2/2026,10:38:56.765,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+14.15E+00,+1.66E+00,-15.98E+00,+2.106E+00
2,26/2/2026,10:38:56.765,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+14.28E+00,+1.37E+00,-15.84E+00,+2.182E+00
2,26/2/2026,10:38:56.765,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+14.42E+00,+1.10E+00,-15.70E+00,+2.251E+00
2,26/2/2026,10:38:56.765,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,+14.56E+00,+0.82E+00,-15.57E+00,+2.320E+00
2,26/2/2026,10:38:56.765,-0.047E+00,+0.000E+00,+0.000E+00,-0.188E+00,+14.68E+00,+0.55E+00,-15.43E+00,+2.381E+00
