EventNo,Date,Time,U1,U2,U3,U4,I1,I2,I3,I4
2,26/2/2026,10:48:43.365,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-17.12E+00,+7.63E+00,+9.31E+00,-4.166E+00
2,26/2/2026,10:48:43.365,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-17.14E+00,+7.86E+00,+9.11E+00,-4.204E+00
2,26/2/2026,10:48:43.365,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-17.15E+00,+8.09E+00,+8.90E+00,-4.250E+00
2,26/2/2026,10:48:43.365,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-17.18E+00,+8.32E+00,+8.68E+00,-4.296E+00
2,26/2/2026,10:48:43.365,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-17.18E+00,+8.55E+00,+8.45E+00,-4.326E+00
2,26/2/2026,10:48:43.365,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-17.18E+00,+8.77E+00,+8.24E+00,-4.364E+00
2,26/2/2026,10:48:43.365,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-17.20E+00,+9.00E+00,+8.01E+00,-4.403E+00
2,26/2/2026,10:48:43.365,-0.047E+00,+0.000E+00,+0.000E+00,-0.188E+00,-17.20E+00,+9.25E+00,+7.78E+00,-4.448E+00
2,26/2/2026,10:48:43.365,-0.047E+00,+0.000E+00,+0.000E+00,-0.188E+00,-17.21E+00,+9.48E+00,+7.57E+00,-4.479E+00
2,26/2/2026,10:48:43.365,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-17.21E+00,+9.69E+00,+7.34E+00,-4.517E+00
2,26/2/2026,10:48:43.365,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-17.21E+00,+9.92E+00,+7.10E+00,-4.563E+00
2,26/2/2026,10:48:43.365,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-17.20E+00,+10.15E+00,+6.88E+00,-4.593E+00
2,26/2/2026,10:48:43.365,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-17.20E+00,+10.39E+00,+6.64E+00,-4.631E+00
2,26/2/2026,10:48:43.365,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-17.20E+00,+10.62E+00,+6.39E+00,-4.670E+00
2,26/2/2026,10:48:43.365,-0.047E+00,-0.047E+00,-0.047E+00,-0.235E+00,-17.18E+00,+10.85E+00,+6.15E+00,-4.700E+00
