EventNo,Date,Time,U1,U2,U3,U4,I1,I2,I3,I4
2,19/2/2026,17:25:36.167,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-9.81E+00,+9.89E+00,-0.44E+00,-3.281E+00
2,19/2/2026,17:25:36.167,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-9.69E+00,+9.96E+00,-0.64E+00,-3.273E+00
2,19/2/2026,17:25:36.167,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-9.58E+00,+10.06E+00,-0.84E+00,-3.266E+00
2,19/2/2026,17:25:36.167,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-9.46E+00,+10.13E+00,-1.04E+00,-3.266E+00
2,19/2/2026,17:25:36.167,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-9.35E+00,+10.21E+00,-1.22E+00,-3.258E+00
2,19/2/2026,17:25:36.167,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-9.23E+00,+10.29E+00,-1.42E+00,-3.243E+00
2,19/2/2026,17:25:36.167,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-9.10E+00,+10.35E+00,-1.62E+00,-3.235E+00
2,19/2/2026,17:25:36.167,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-8.99E+00,+10.42E+00,-1.80E+00,-3.228E+00
2,19/2/2026,17:25:36.167,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-8.87E+00,+10.48E+00,-1.98E+00,-3.212E+00
2,19/2/2026,17:25:36.167,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-8.74E+00,+10.54E+00,-2.18E+00,-3.205E+00
2,19/2/2026,17:25:36.167,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-8.61E+00,+10.61E+00,-2.37E+00,-3.197E+00
2,19/2/2026,17:25:36.167,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-8.47E+00,+10.67E+00,-2.55E+00,-3.182E+00
2,19/2/2026,17:25:36.167,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-8.36E+00,+10.73E+00,-2.73E+00,-3.166E+00
2,19/2/2026,17:25:36.167,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-8.23E+00,+10.77E+00,-2.91E+00,-3.159E+00
2,19/2/2026,17:25:36.167,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-8.10E+00,+10.82E+00,-3.10E+00,-3.144E+00
2,19/2/2026,17:25:36.167,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-7.97E+00,+10.87E+00,-3.27E+00,-3.128E+00
2,19/2/2026,17:25:36.167,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-7.83E+00,+10.91E+00,-3.45E+00,-3.113E+00
2,19/2/2026,17:25:36.167,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-7.69E+00,+10.94E+00,-3.62E+00,-3.090E+00
2,19/2/2026,17:25:36.167,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-7.54E+00,+10.97E+00,-3.80E+00,-3.075E+00
2,19/2/2026,17:25:36.167,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-7.40E+00,+11.00E+00,-3.97E+00,-3.060E+00
2,19/2/2026,17:25:36.168,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-7.26E+00,+11.03E+00,-4.15E+00,-3.037E+00
2,19/2/2026,17:25:36.168,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-7.11E+00,+11.06E+00,-4.30E+00,-3.014E+00
2,19/2/2026,17:25:36.168,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-6.97E+00,+11.08E+00,-4.47E+00,-2.999E+00
2,19/2/2026,17:25:36.168,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-6.84E+00,+11.11E+00,-4.64E+00,-2.976E+00
2,19/2/2026,17:25:36.168,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-6.70E+00,+11.14E+00,-4.79E+00,-2.960E+00
2,19/2/2026,17:25:36.168,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-6.56E+00,+11.16E+00,-4.96E+00,-2.938E+00
2,19/2/2026,17:25:36.168,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-6.44E+00,+11.17E+00,-5.11E+00,-2.922E+00
2,19/2/2026,17:25:36.168,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-6.29E+00,+11.20E+00,-5.26E+00,-2.899E+00
2,19/2/2026,17:25:36.168,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-6.15E+00,+11.22E+00,-5.42E+00,-2.884E+00
2,19/2/2026,17:25:36.168,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-6.03E+00,+11.25E+00,-5.59E+00,-2.861E+00
2,19/2/2026,17:25:36.168,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.88E+00,+11.26E+00,-5.74E+00,-2.838E+00
2,19/2/2026,17:25:36.168,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.74E+00,+11.26E+00,-5.89E+00,-2.816E+00
2,19/2/2026,17:25:36.168,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.59E+00,+11.28E+00,-6.06E+00,-2.793E+00
2,19/2/2026,17:25:36.168,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.45E+00,+11.29E+00,-6.21E+00,-2.777E+00
2,19/2/2026,17:25:36.168,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.31E+00,+11.31E+00,-6.36E+00,-2.754E+00
2,19/2/2026,17:25:36.168,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.16E+00,+11.31E+00,-6.52E+00,-2.732E+00
2,19/2/2026,17:25:36.168,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.02E+00,+11.32E+00,-6.67E+00,-2.709E+00
2,19/2/2026,17:25:36.168,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.88E+00,+11.32E+00,-6.82E+00,-2.678E+00
2,19/2/2026,17:25:36.168,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.73E+00,+11.32E+00,-6.97E+00,-2.655E+00
2,19/2/2026,17:25:36.168,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.58E+00,+11.32E+00,-7.13E+00,-2.632E+00
2,19/2/2026,17:25:36.169,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.43E+00,+11.34E+00,-7.28E+00,-2.609E+00
2,19/2/2026,17:25:36.169,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.26E+00,+11.34E+00,-7.43E+00,-2.579E+00
2,19/2/2026,17:25:36.169,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.10E+00,+11.34E+00,-7.58E+00,-2.556E+00
2,19/2/2026,17:25:36.169,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-3.95E+00,+11.32E+00,-7.75E+00,-2.526E+00
2,19/2/2026,17:25:36.169,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-3.80E+00,+11.32E+00,-7.90E+00,-2.503E+00
2,19/2/2026,17:25:36.169,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-3.63E+00,+11.32E+00,-8.06E+00,-2.472E+00
2,19/2/2026,17:25:36.169,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-3.46E+00,+11.31E+00,-8.19E+00,-2.442E+00
2,19/2/2026,17:25:36.169,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-3.31E+00,+11.28E+00,-8.35E+00,-2.411E+00
2,19/2/2026,17:25:36.169,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-3.14E+00,+11.26E+00,-8.48E+00,-2.381E+00
2,19/2/2026,17:25:36.169,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-2.96E+00,+11.22E+00,-8.62E+00,-2.342E+00
2,19/2/2026,17:25:36.169,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-2.79E+00,+11.17E+00,-8.74E+00,-2.304E+00
2,19/2/2026,17:25:36.169,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-2.61E+00,+11.11E+00,-8.88E+00,-2.266E+00
2,19/2/2026,17:25:36.169,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-2.43E+00,+11.05E+00,-8.99E+00,-2.220E+00
2,19/2/2026,17:25:36.169,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-2.26E+00,+10.97E+00,-9.10E+00,-2.182E+00
2,19/2/2026,17:25:36.169,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-2.08E+00,+10.90E+00,-9.22E+00,-2.144E+00
2,19/2/2026,17:25:36.169,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-1.88E+00,+10.83E+00,-9.32E+00,-2.098E+00
2,19/2/2026,17:25:36.169,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,-1.69E+00,+10.76E+00,-9.42E+00,-2.052E+00
