EventNo,Date,Time,U1,U2,U3,U4,I1,I2,I3,I4
2,19/2/2026,17:17:44.967,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+10.59E+00,-16.97E+00,+6.00E+00,+4.548E+00
2,19/2/2026,17:17:44.967,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+10.39E+00,-17.00E+00,+6.23E+00,+4.517E+00
2,19/2/2026,17:17:44.967,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+10.19E+00,-17.03E+00,+6.47E+00,+4.486E+00
2,19/2/2026,17:17:44.967,-0.14E+00,-0.05E+00,+0.05E+00,-0.05E+00,+10.00E+00,-17.08E+00,+6.71E+00,+4.456E+00
2,19/2/2026,17:17:44.967,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+9.78E+00,-17.11E+00,+6.94E+00,+4.433E+00
2,19/2/2026,17:17:44.967,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+9.58E+00,-17.14E+00,+7.17E+00,+4.403E+00
2,19/2/2026,17:17:44.967,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+9.39E+00,-17.15E+00,+7.42E+00,+4.372E+00
2,19/2/2026,17:17:44.967,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+9.17E+00,-17.18E+00,+7.65E+00,+4.342E+00
2,19/2/2026,17:17:44.967,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+8.96E+00,-17.21E+00,+7.89E+00,+4.311E+00
2,19/2/2026,17:17:44.967,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+8.74E+00,-17.24E+00,+8.12E+00,+4.280E+00
2,19/2/2026,17:17:44.967,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+8.55E+00,-17.26E+00,+8.35E+00,+4.250E+00
2,19/2/2026,17:17:44.967,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+8.33E+00,-17.27E+00,+8.58E+00,+4.219E+00
