EventNo,Date,Time,U1,U2,U3,U4,I1,I2,I3,I4
2,19/2/2026,17:57:36.967,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+10.80E+00,-17.05E+00,+5.86E+00,-0.732E+00
2,19/2/2026,17:57:36.967,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+10.61E+00,-17.09E+00,+6.12E+00,-0.656E+00
2,19/2/2026,17:57:36.967,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+10.39E+00,-17.14E+00,+6.36E+00,-0.588E+00
2,19/2/2026,17:57:36.967,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+10.19E+00,-17.17E+00,+6.61E+00,-0.511E+00
2,19/2/2026,17:57:36.967,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+10.00E+00,-17.20E+00,+6.85E+00,-0.435E+00
2,19/2/2026,17:57:36.967,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+9.78E+00,-17.24E+00,+7.10E+00,-0.366E+00
2,19/2/2026,17:57:36.967,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+9.58E+00,-17.27E+00,+7.32E+00,-0.290E+00
2,19/2/2026,17:57:36.967,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+9.37E+00,-17.31E+00,+7.57E+00,-0.214E+00
2,19/2/2026,17:57:36.967,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+9.16E+00,-17.32E+00,+7.80E+00,-0.137E+00
2,19/2/2026,17:57:36.967,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+8.93E+00,-17.35E+00,+8.04E+00,-0.061E+00
2,19/2/2026,17:57:36.967,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+8.70E+00,-17.35E+00,+8.29E+00,+0.015E+00
2,19/2/2026,17:57:36.967,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+8.48E+00,-17.37E+00,+8.53E+00,+0.092E+00
2,19/2/2026,17:57:36.967,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+8.24E+00,-17.38E+00,+8.76E+00,+0.168E+00
2,19/2/2026,17:57:36.967,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+8.03E+00,-17.38E+00,+8.99E+00,+0.244E+00
2,19/2/2026,17:57:36.967,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+7.80E+00,-17.38E+00,+9.22E+00,+0.320E+00
2,19/2/2026,17:57:36.967,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+7.58E+00,-17.40E+00,+9.45E+00,+0.397E+00
2,19/2/2026,17:57:36.967,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+7.37E+00,-17.40E+00,+9.67E+00,+0.473E+00
2,19/2/2026,17:57:36.967,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+7.14E+00,-17.40E+00,+9.89E+00,+0.542E+00
2,19/2/2026,17:57:36.967,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+6.91E+00,-17.40E+00,+10.12E+00,+0.618E+00
2,19/2/2026,17:57:36.967,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+6.68E+00,-17.40E+00,+10.35E+00,+0.702E+00
2,19/2/2026,17:57:36.968,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+6.44E+00,-17.38E+00,+10.58E+00,+0.778E+00
2,19/2/2026,17:57:36.968,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+6.20E+00,-17.37E+00,+10.82E+00,+0.855E+00
2,19/2/2026,17:57:36.968,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.95E+00,-17.35E+00,+11.03E+00,+0.931E+00
2,19/2/2026,17:57:36.968,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.71E+00,-17.34E+00,+11.26E+00,+1.015E+00
2,19/2/2026,17:57:36.968,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.46E+00,-17.31E+00,+11.48E+00,+1.091E+00
2,19/2/2026,17:57:36.968,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.22E+00,-17.27E+00,+11.69E+00,+1.167E+00
2,19/2/2026,17:57:36.968,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+4.97E+00,-17.23E+00,+11.89E+00,+1.236E+00
2,19/2/2026,17:57:36.968,-0.14E+00,-0.05E+00,+0.05E+00,-0.05E+00,+4.73E+00,-17.17E+00,+12.09E+00,+1.305E+00
