EventNo,Date,Time,U1,U2,U3,U4,I1,I2,I3,I4
2,19/2/2026,17:34:33.767,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.64E+00,-1.28E+00,+5.54E+00,-0.580E+00
2,19/2/2026,17:34:33.767,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.70E+00,-1.19E+00,+5.51E+00,-0.603E+00
2,19/2/2026,17:34:33.767,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.76E+00,-1.08E+00,+5.46E+00,-0.626E+00
2,19/2/2026,17:34:33.767,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.81E+00,-0.99E+00,+5.42E+00,-0.649E+00
2,19/2/2026,17:34:33.767,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.85E+00,-0.89E+00,+5.37E+00,-0.671E+00
2,19/2/2026,17:34:33.767,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.90E+00,-0.79E+00,+5.31E+00,-0.702E+00
2,19/2/2026,17:34:33.767,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.96E+00,-0.69E+00,+5.26E+00,-0.725E+00
2,19/2/2026,17:34:33.767,-0.14E+00,-0.09E+00,+0.05E+00,+0.00E+00,-5.01E+00,-0.58E+00,+5.22E+00,-0.748E+00
2,19/2/2026,17:34:33.767,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-5.05E+00,-0.50E+00,+5.17E+00,-0.771E+00
2,19/2/2026,17:34:33.767,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.10E+00,-0.41E+00,+5.13E+00,-0.794E+00
2,19/2/2026,17:34:33.767,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.16E+00,-0.32E+00,+5.10E+00,-0.816E+00
2,19/2/2026,17:34:33.767,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.20E+00,-0.21E+00,+5.05E+00,-0.847E+00
2,19/2/2026,17:34:33.767,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.25E+00,-0.11E+00,+4.99E+00,-0.862E+00
2,19/2/2026,17:34:33.767,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.30E+00,-0.02E+00,+4.94E+00,-0.885E+00
2,19/2/2026,17:34:33.767,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.33E+00,+0.06E+00,+4.90E+00,-0.908E+00
2,19/2/2026,17:34:33.767,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.37E+00,+0.15E+00,+4.84E+00,-0.931E+00
2,19/2/2026,17:34:33.767,-0.14E+00,-0.09E+00,+0.05E+00,+0.00E+00,-5.40E+00,+0.26E+00,+4.78E+00,-0.954E+00
2,19/2/2026,17:34:33.767,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.43E+00,+0.35E+00,+4.72E+00,-0.969E+00
2,19/2/2026,17:34:33.767,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.46E+00,+0.44E+00,+4.65E+00,-0.992E+00
2,19/2/2026,17:34:33.767,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.49E+00,+0.53E+00,+4.59E+00,-1.015E+00
2,19/2/2026,17:34:33.768,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.52E+00,+0.63E+00,+4.53E+00,-1.038E+00
2,19/2/2026,17:34:33.768,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.55E+00,+0.73E+00,+4.46E+00,-1.053E+00
2,19/2/2026,17:34:33.768,-0.09E+00,-0.09E+00,+0.05E+00,+0.00E+00,-5.59E+00,+0.82E+00,+4.38E+00,-1.076E+00
2,19/2/2026,17:34:33.768,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.62E+00,+0.93E+00,+4.32E+00,-1.091E+00
2,19/2/2026,17:34:33.768,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.65E+00,+1.01E+00,+4.26E+00,-1.114E+00
2,19/2/2026,17:34:33.768,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.68E+00,+1.11E+00,+4.18E+00,-1.137E+00
2,19/2/2026,17:34:33.768,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.69E+00,+1.21E+00,+4.12E+00,-1.152E+00
2,19/2/2026,17:34:33.768,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.72E+00,+1.31E+00,+4.06E+00,-1.175E+00
2,19/2/2026,17:34:33.768,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.74E+00,+1.39E+00,+4.00E+00,-1.190E+00
2,19/2/2026,17:34:33.768,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.77E+00,+1.48E+00,+3.92E+00,-1.206E+00
2,19/2/2026,17:34:33.768,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.78E+00,+1.57E+00,+3.85E+00,-1.228E+00
2,19/2/2026,17:34:33.768,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.80E+00,+1.66E+00,+3.78E+00,-1.244E+00
2,19/2/2026,17:34:33.768,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.83E+00,+1.75E+00,+3.71E+00,-1.259E+00
2,19/2/2026,17:34:33.768,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.83E+00,+1.85E+00,+3.63E+00,-1.282E+00
2,19/2/2026,17:34:33.768,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.84E+00,+1.92E+00,+3.56E+00,-1.297E+00
2,19/2/2026,17:34:33.768,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.88E+00,+2.01E+00,+3.49E+00,-1.312E+00
2,19/2/2026,17:34:33.768,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.89E+00,+2.09E+00,+3.43E+00,-1.328E+00
2,19/2/2026,17:34:33.768,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.89E+00,+2.18E+00,+3.36E+00,-1.343E+00
2,19/2/2026,17:34:33.768,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.91E+00,+2.26E+00,+3.28E+00,-1.358E+00
2,19/2/2026,17:34:33.768,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.92E+00,+2.35E+00,+3.20E+00,-1.373E+00
2,19/2/2026,17:34:33.769,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.92E+00,+2.43E+00,+3.14E+00,-1.389E+00
2,19/2/2026,17:34:33.769,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.94E+00,+2.50E+00,+3.07E+00,-1.404E+00
2,19/2/2026,17:34:33.769,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.95E+00,+2.58E+00,+2.99E+00,-1.419E+00
2,19/2/2026,17:34:33.769,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.95E+00,+2.67E+00,+2.93E+00,-1.427E+00
2,19/2/2026,17:34:33.769,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.97E+00,+2.75E+00,+2.85E+00,-1.442E+00
2,19/2/2026,17:34:33.769,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.97E+00,+2.82E+00,+2.78E+00,-1.457E+00
2,19/2/2026,17:34:33.769,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.98E+00,+2.91E+00,+2.70E+00,-1.473E+00
2,19/2/2026,17:34:33.769,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.98E+00,+2.98E+00,+2.64E+00,-1.488E+00
2,19/2/2026,17:34:33.769,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.98E+00,+3.07E+00,+2.56E+00,-1.495E+00
2,19/2/2026,17:34:33.769,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.98E+00,+3.14E+00,+2.49E+00,-1.511E+00
2,19/2/2026,17:34:33.769,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.98E+00,+3.20E+00,+2.41E+00,-1.526E+00
2,19/2/2026,17:34:33.769,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.98E+00,+3.30E+00,+2.33E+00,-1.534E+00
2,19/2/2026,17:34:33.769,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.98E+00,+3.36E+00,+2.27E+00,-1.541E+00
2,19/2/2026,17:34:33.769,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.98E+00,+3.45E+00,+2.18E+00,-1.557E+00
2,19/2/2026,17:34:33.769,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.98E+00,+3.53E+00,+2.11E+00,-1.572E+00
2,19/2/2026,17:34:33.769,-0.14E+00,-0.09E+00,+0.05E+00,+0.00E+00,-5.98E+00,+3.60E+00,+2.03E+00,-1.587E+00
2,19/2/2026,17:34:33.769,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.98E+00,+3.68E+00,+1.94E+00,-1.595E+00
2,19/2/2026,17:34:33.769,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.98E+00,+3.75E+00,+1.85E+00,-1.610E+00
2,19/2/2026,17:34:33.769,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.98E+00,+3.85E+00,+1.77E+00,-1.618E+00
2,19/2/2026,17:34:33.769,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.97E+00,+3.92E+00,+1.68E+00,-1.625E+00
2,19/2/2026,17:34:33.770,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.95E+00,+4.00E+00,+1.60E+00,-1.640E+00
2,19/2/2026,17:34:33.770,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.95E+00,+4.07E+00,+1.53E+00,-1.656E+00
2,19/2/2026,17:34:33.770,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.94E+00,+4.15E+00,+1.43E+00,-1.663E+00
2,19/2/2026,17:34:33.770,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.92E+00,+4.21E+00,+1.34E+00,-1.671E+00
2,19/2/2026,17:34:33.770,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.89E+00,+4.27E+00,+1.25E+00,-1.679E+00
2,19/2/2026,17:34:33.770,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.88E+00,+4.33E+00,+1.16E+00,-1.679E+00
2,19/2/2026,17:34:33.770,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.86E+00,+4.39E+00,+1.08E+00,-1.686E+00
2,19/2/2026,17:34:33.770,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.81E+00,+4.46E+00,+0.99E+00,-1.686E+00
2,19/2/2026,17:34:33.770,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.78E+00,+4.52E+00,+0.92E+00,-1.694E+00
2,19/2/2026,17:34:33.770,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.74E+00,+4.56E+00,+0.82E+00,-1.694E+00
2,19/2/2026,17:34:33.770,-0.09E+00,-0.09E+00,+0.05E+00,+0.00E+00,-5.71E+00,+4.61E+00,+0.73E+00,-1.694E+00
2,19/2/2026,17:34:33.770,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.66E+00,+4.65E+00,+0.64E+00,-1.694E+00
2,19/2/2026,17:34:33.770,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.63E+00,+4.72E+00,+0.55E+00,-1.694E+00
2,19/2/2026,17:34:33.770,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.59E+00,+4.76E+00,+0.46E+00,-1.702E+00
2,19/2/2026,17:34:33.770,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.54E+00,+4.82E+00,+0.37E+00,-1.694E+00
2,19/2/2026,17:34:33.770,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.49E+00,+4.87E+00,+0.26E+00,-1.694E+00
2,19/2/2026,17:34:33.770,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.45E+00,+4.91E+00,+0.17E+00,-1.702E+00
2,19/2/2026,17:34:33.770,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.39E+00,+4.97E+00,+0.06E+00,-1.694E+00
2,19/2/2026,17:34:33.770,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.34E+00,+5.01E+00,-0.03E+00,-1.694E+00
2,19/2/2026,17:34:33.770,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.30E+00,+5.05E+00,-0.14E+00,-1.694E+00
2,19/2/2026,17:34:33.771,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.23E+00,+5.10E+00,-0.23E+00,-1.686E+00
2,19/2/2026,17:34:33.771,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.19E+00,+5.14E+00,-0.32E+00,-1.686E+00
2,19/2/2026,17:34:33.771,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.13E+00,+5.19E+00,-0.41E+00,-1.686E+00
2,19/2/2026,17:34:33.771,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.08E+00,+5.22E+00,-0.50E+00,-1.686E+00
2,19/2/2026,17:34:33.771,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-5.02E+00,+5.26E+00,-0.61E+00,-1.679E+00
2,19/2/2026,17:34:33.771,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.96E+00,+5.30E+00,-0.70E+00,-1.671E+00
2,19/2/2026,17:34:33.771,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.90E+00,+5.33E+00,-0.79E+00,-1.663E+00
2,19/2/2026,17:34:33.771,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.84E+00,+5.36E+00,-0.89E+00,-1.663E+00
2,19/2/2026,17:34:33.771,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.78E+00,+5.39E+00,-0.99E+00,-1.656E+00
2,19/2/2026,17:34:33.771,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.70E+00,+5.43E+00,-1.08E+00,-1.648E+00
2,19/2/2026,17:34:33.771,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.64E+00,+5.45E+00,-1.18E+00,-1.640E+00
2,19/2/2026,17:34:33.771,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.58E+00,+5.48E+00,-1.28E+00,-1.633E+00
2,19/2/2026,17:34:33.771,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.52E+00,+5.51E+00,-1.37E+00,-1.625E+00
2,19/2/2026,17:34:33.771,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.44E+00,+5.52E+00,-1.46E+00,-1.618E+00
2,19/2/2026,17:34:33.771,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.36E+00,+5.55E+00,-1.56E+00,-1.610E+00
2,19/2/2026,17:34:33.771,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.30E+00,+5.57E+00,-1.63E+00,-1.602E+00
2,19/2/2026,17:34:33.771,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.23E+00,+5.60E+00,-1.72E+00,-1.595E+00
2,19/2/2026,17:34:33.771,-0.14E+00,-0.05E+00,+0.09E+00,+0.00E+00,-4.17E+00,+5.60E+00,-1.82E+00,-1.587E+00
2,19/2/2026,17:34:33.771,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,-4.09E+00,+5.62E+00,-1.91E+00,-1.579E+00
