EventNo,Date,Time,U1,U2,U3,U4,I1,I2,I3,I4
2,05/2/2026,18:25:38.576,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-9.45E+00,+17.08E+00,-8.00E+00,-4.525E+00
2,05/2/2026,18:25:38.576,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,-9.23E+00,+17.09E+00,-8.24E+00,-4.418E+00
2,05/2/2026,18:25:38.576,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-9.00E+00,+17.12E+00,-8.47E+00,-4.303E+00
2,05/2/2026,18:25:38.576,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-8.79E+00,+17.14E+00,-8.73E+00,-4.197E+00
2,05/2/2026,18:25:38.576,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-8.58E+00,+17.17E+00,-8.97E+00,-4.090E+00
2,05/2/2026,18:25:38.576,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-8.36E+00,+17.18E+00,-9.20E+00,-3.983E+00
2,05/2/2026,18:25:38.576,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,-8.13E+00,+17.20E+00,-9.43E+00,-3.868E+00
2,05/2/2026,18:25:38.576,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-7.92E+00,+17.21E+00,-9.66E+00,-3.762E+00
2,05/2/2026,18:25:38.576,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-7.69E+00,+17.23E+00,-9.90E+00,-3.647E+00
2,05/2/2026,18:25:38.576,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,-7.45E+00,+17.23E+00,-10.15E+00,-3.533E+00
2,05/2/2026,18:25:38.576,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-7.22E+00,+17.24E+00,-10.39E+00,-3.418E+00
2,05/2/2026,18:25:38.576,-0.05E+00,-0.05E+00,+0.05E+00,-0.05E+00,-6.99E+00,+17.24E+00,-10.64E+00,-3.296E+00
2,05/2/2026,18:25:38.576,-0.05E+00,-0.05E+00,+0.00E+00,+0.00E+00,-6.75E+00,+17.24E+00,-10.87E+00,-3.174E+00
