EventNo,Date,Time,U1,U2,U3,U4,I1,I2,I3,I4
2,05/2/2026,18:33:28.576,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+9.29E+00,+7.60E+00,-17.24E+00,+4.769E+00
2,05/2/2026,18:33:28.576,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+9.52E+00,+7.36E+00,-17.26E+00,+4.883E+00
2,05/2/2026,18:33:28.576,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+9.77E+00,+7.13E+00,-17.26E+00,+5.005E+00
2,05/2/2026,18:33:28.576,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+10.01E+00,+6.88E+00,-17.26E+00,+5.120E+00
2,05/2/2026,18:33:28.576,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+10.25E+00,+6.65E+00,-17.26E+00,+5.234E+00
2,05/2/2026,18:33:28.576,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+10.48E+00,+6.41E+00,-17.26E+00,+5.349E+00
2,05/2/2026,18:33:28.576,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+10.71E+00,+6.17E+00,-17.26E+00,+5.463E+00
2,05/2/2026,18:33:28.576,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+10.94E+00,+5.94E+00,-17.24E+00,+5.578E+00
2,05/2/2026,18:33:28.576,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+11.19E+00,+5.69E+00,-17.23E+00,+5.692E+00
2,05/2/2026,18:33:28.576,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+11.40E+00,+5.45E+00,-17.21E+00,+5.807E+00
2,05/2/2026,18:33:28.576,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+11.63E+00,+5.22E+00,-17.20E+00,+5.913E+00
2,05/2/2026,18:33:28.576,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+11.83E+00,+4.99E+00,-17.18E+00,+6.013E+00
2,05/2/2026,18:33:28.576,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+12.04E+00,+4.75E+00,-17.15E+00,+6.119E+00
2,05/2/2026,18:33:28.576,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+12.25E+00,+4.50E+00,-17.12E+00,+6.219E+00
2,05/2/2026,18:33:28.576,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+12.45E+00,+4.26E+00,-17.08E+00,+6.318E+00
2,05/2/2026,18:33:28.576,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+12.65E+00,+4.01E+00,-17.02E+00,+6.409E+00
2,05/2/2026,18:33:28.576,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+12.83E+00,+3.75E+00,-16.95E+00,+6.501E+00
