EventNo,Date,Time,U1,U2,U3,U4,I1,I2,I3,I4
2,05/2/2026,18:19:30.976,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,+0.84E+00,-5.77E+00,+4.56E+00,+0.389E+00
2,05/2/2026,18:19:30.976,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+0.75E+00,-5.72E+00,+4.61E+00,+0.343E+00
2,05/2/2026,18:19:30.976,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+0.67E+00,-5.68E+00,+4.64E+00,+0.305E+00
2,05/2/2026,18:19:30.976,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+0.58E+00,-5.65E+00,+4.68E+00,+0.252E+00
2,05/2/2026,18:19:30.976,-0.05E+00,-0.05E+00,+0.05E+00,-0.05E+00,+0.49E+00,-5.60E+00,+4.73E+00,+0.214E+00
2,05/2/2026,18:19:30.976,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+0.40E+00,-5.54E+00,+4.78E+00,+0.168E+00
2,05/2/2026,18:19:30.976,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,+0.31E+00,-5.49E+00,+4.82E+00,+0.122E+00
2,05/2/2026,18:19:30.976,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+0.20E+00,-5.45E+00,+4.87E+00,+0.076E+00
2,05/2/2026,18:19:30.976,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,+0.11E+00,-5.39E+00,+4.90E+00,+0.031E+00
2,05/2/2026,18:19:30.976,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,+0.00E+00,-5.34E+00,+4.94E+00,-0.023E+00
2,05/2/2026,18:19:30.976,-0.05E+00,-0.05E+00,+0.05E+00,-0.05E+00,-0.09E+00,-5.28E+00,+4.99E+00,-0.069E+00
2,05/2/2026,18:19:30.976,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-0.18E+00,-5.22E+00,+5.02E+00,-0.114E+00
2,05/2/2026,18:19:30.976,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,-0.27E+00,-5.16E+00,+5.07E+00,-0.160E+00
2,05/2/2026,18:19:30.976,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,-0.38E+00,-5.10E+00,+5.10E+00,-0.206E+00
2,05/2/2026,18:19:30.976,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,-0.47E+00,-5.04E+00,+5.14E+00,-0.252E+00
2,05/2/2026,18:19:30.976,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-0.56E+00,-4.97E+00,+5.17E+00,-0.298E+00
2,05/2/2026,18:19:30.976,-0.09E+00,+0.00E+00,+0.05E+00,+0.00E+00,-0.66E+00,-4.91E+00,+5.20E+00,-0.351E+00
2,05/2/2026,18:19:30.976,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,-0.76E+00,-4.85E+00,+5.23E+00,-0.397E+00
2,05/2/2026,18:19:30.976,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-0.85E+00,-4.78E+00,+5.26E+00,-0.443E+00
2,05/2/2026,18:19:30.976,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-0.96E+00,-4.72E+00,+5.30E+00,-0.496E+00
2,05/2/2026,18:19:30.977,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,-1.07E+00,-4.64E+00,+5.33E+00,-0.542E+00
2,05/2/2026,18:19:30.977,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-1.16E+00,-4.56E+00,+5.36E+00,-0.588E+00
2,05/2/2026,18:19:30.977,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-1.25E+00,-4.50E+00,+5.39E+00,-0.633E+00
2,05/2/2026,18:19:30.977,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-1.34E+00,-4.44E+00,+5.40E+00,-0.679E+00
2,05/2/2026,18:19:30.977,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,-1.43E+00,-4.36E+00,+5.43E+00,-0.725E+00
2,05/2/2026,18:19:30.977,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,-1.53E+00,-4.29E+00,+5.45E+00,-0.771E+00
2,05/2/2026,18:19:30.977,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-1.62E+00,-4.23E+00,+5.48E+00,-0.809E+00
2,05/2/2026,18:19:30.977,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,-1.71E+00,-4.17E+00,+5.49E+00,-0.855E+00
2,05/2/2026,18:19:30.977,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,-1.80E+00,-4.09E+00,+5.51E+00,-0.900E+00
2,05/2/2026,18:19:30.977,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-1.89E+00,-4.01E+00,+5.54E+00,-0.939E+00
2,05/2/2026,18:19:30.977,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-1.97E+00,-3.94E+00,+5.55E+00,-0.984E+00
2,05/2/2026,18:19:30.977,-0.05E+00,-0.05E+00,+0.00E+00,-0.05E+00,-2.06E+00,-3.88E+00,+5.55E+00,-1.022E+00
2,05/2/2026,18:19:30.977,-0.05E+00,-0.05E+00,+0.00E+00,-0.05E+00,-2.15E+00,-3.80E+00,+5.57E+00,-1.068E+00
2,05/2/2026,18:19:30.977,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-2.23E+00,-3.72E+00,+5.59E+00,-1.106E+00
2,05/2/2026,18:19:30.977,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-2.32E+00,-3.66E+00,+5.60E+00,-1.152E+00
2,05/2/2026,18:19:30.977,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-2.40E+00,-3.59E+00,+5.62E+00,-1.190E+00
2,05/2/2026,18:19:30.977,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-2.49E+00,-3.51E+00,+5.63E+00,-1.228E+00
2,05/2/2026,18:19:30.977,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-2.56E+00,-3.45E+00,+5.65E+00,-1.267E+00
2,05/2/2026,18:19:30.977,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-2.66E+00,-3.39E+00,+5.66E+00,-1.305E+00
2,05/2/2026,18:19:30.977,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-2.73E+00,-3.31E+00,+5.66E+00,-1.351E+00
2,05/2/2026,18:19:30.978,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-2.81E+00,-3.24E+00,+5.68E+00,-1.389E+00
2,05/2/2026,18:19:30.978,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-2.90E+00,-3.16E+00,+5.68E+00,-1.427E+00
2,05/2/2026,18:19:30.978,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-2.98E+00,-3.08E+00,+5.68E+00,-1.465E+00
2,05/2/2026,18:19:30.978,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-3.05E+00,-3.01E+00,+5.69E+00,-1.503E+00
2,05/2/2026,18:19:30.978,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-3.14E+00,-2.93E+00,+5.69E+00,-1.541E+00
2,05/2/2026,18:19:30.978,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,-3.22E+00,-2.84E+00,+5.69E+00,-1.579E+00
2,05/2/2026,18:19:30.978,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,-3.30E+00,-2.76E+00,+5.69E+00,-1.618E+00
2,05/2/2026,18:19:30.978,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-3.39E+00,-2.70E+00,+5.69E+00,-1.656E+00
2,05/2/2026,18:19:30.978,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-3.46E+00,-2.61E+00,+5.71E+00,-1.694E+00
2,05/2/2026,18:19:30.978,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,-3.54E+00,-2.53E+00,+5.71E+00,-1.732E+00
