EventNo,Date,Time,U1,U2,U3,U4,I1,I2,I3,I4
2,12/2/2026,18:23:43.170,-0.09E+00,+0.00E+00,+0.05E+00,-0.05E+00,-7.55E+00,-0.67E+00,+7.83E+00,-3.456E+00
2,12/2/2026,18:23:43.170,-0.05E+00,-0.05E+00,+0.05E+00,-0.05E+00,-7.61E+00,-0.53E+00,+7.77E+00,-3.556E+00
2,12/2/2026,18:23:43.170,-0.05E+00,+0.00E+00,+0.05E+00,+0.00E+00,-7.69E+00,-0.40E+00,+7.71E+00,-3.655E+00
2,12/2/2026,18:23:43.170,-0.05E+00,+0.00E+00,+0.00E+00,+0.00E+00,-7.74E+00,-0.27E+00,+7.63E+00,-3.754E+00
2,12/2/2026,18:23:43.170,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,-7.80E+00,-0.14E+00,+7.54E+00,-3.846E+00
2,12/2/2026,18:23:43.170,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-7.84E+00,+0.00E+00,+7.48E+00,-3.929E+00
2,12/2/2026,18:23:43.170,-0.05E+00,+0.00E+00,+0.05E+00,+0.00E+00,-7.90E+00,+0.12E+00,+7.39E+00,-4.021E+00
2,12/2/2026,18:23:43.170,-0.05E+00,+0.00E+00,+0.05E+00,+0.00E+00,-7.95E+00,+0.24E+00,+7.31E+00,-4.113E+00
2,12/2/2026,18:23:43.170,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-8.00E+00,+0.38E+00,+7.22E+00,-4.197E+00
2,12/2/2026,18:23:43.170,-0.05E+00,-0.05E+00,+0.00E+00,+0.00E+00,-8.03E+00,+0.52E+00,+7.13E+00,-4.280E+00
2,12/2/2026,18:23:43.170,-0.05E+00,-0.05E+00,+0.00E+00,+0.00E+00,-8.07E+00,+0.66E+00,+7.03E+00,-4.372E+00
2,12/2/2026,18:23:43.170,-0.05E+00,+0.00E+00,+0.00E+00,+0.00E+00,-8.12E+00,+0.79E+00,+6.94E+00,-4.456E+00
2,12/2/2026,18:23:43.170,-0.05E+00,-0.05E+00,+0.00E+00,-0.05E+00,-8.16E+00,+0.93E+00,+6.84E+00,-4.548E+00
2,12/2/2026,18:23:43.170,-0.05E+00,-0.05E+00,+0.05E+00,-0.05E+00,-8.19E+00,+1.07E+00,+6.75E+00,-4.639E+00
2,12/2/2026,18:23:43.170,-0.05E+00,+0.00E+00,+0.05E+00,+0.00E+00,-8.24E+00,+1.22E+00,+6.64E+00,-4.731E+00
2,12/2/2026,18:23:43.170,-0.05E+00,+0.00E+00,+0.05E+00,+0.00E+00,-8.29E+00,+1.36E+00,+6.55E+00,-4.815E+00
2,12/2/2026,18:23:43.170,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-8.32E+00,+1.50E+00,+6.44E+00,-4.899E+00
2,12/2/2026,18:23:43.170,-0.05E+00,-0.05E+00,+0.05E+00,-0.05E+00,-8.36E+00,+1.63E+00,+6.33E+00,-4.982E+00
2,12/2/2026,18:23:43.170,-0.05E+00,+0.00E+00,+0.05E+00,+0.00E+00,-8.39E+00,+1.77E+00,+6.24E+00,-5.074E+00
2,12/2/2026,18:23:43.170,-0.05E+00,+0.00E+00,+0.05E+00,+0.00E+00,-8.42E+00,+1.91E+00,+6.13E+00,-5.158E+00
2,12/2/2026,18:23:43.171,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,-8.45E+00,+2.04E+00,+6.04E+00,-5.234E+00
2,12/2/2026,18:23:43.171,-0.05E+00,+0.00E+00,+0.00E+00,-0.05E+00,-8.48E+00,+2.17E+00,+5.94E+00,-5.318E+00
2,12/2/2026,18:23:43.171,-0.05E+00,+0.00E+00,+0.05E+00,+0.00E+00,-8.52E+00,+2.30E+00,+5.83E+00,-5.402E+00
2,12/2/2026,18:23:43.171,-0.05E+00,+0.00E+00,+0.05E+00,+0.00E+00,-8.55E+00,+2.44E+00,+5.72E+00,-5.478E+00
2,12/2/2026,18:23:43.171,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,-8.58E+00,+2.58E+00,+5.60E+00,-5.562E+00
2,12/2/2026,18:23:43.171,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,-8.59E+00,+2.72E+00,+5.49E+00,-5.639E+00
2,12/2/2026,18:23:43.171,-0.05E+00,+0.00E+00,+0.00E+00,+0.00E+00,-8.62E+00,+2.85E+00,+5.39E+00,-5.723E+00
2,12/2/2026,18:23:43.171,-0.05E+00,+0.00E+00,+0.00E+00,+0.00E+00,-8.64E+00,+2.99E+00,+5.26E+00,-5.799E+00
2,12/2/2026,18:23:43.171,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,-8.65E+00,+3.13E+00,+5.16E+00,-5.868E+00
2,12/2/2026,18:23:43.171,-0.05E+00,+0.00E+00,+0.05E+00,-0.05E+00,-8.68E+00,+3.27E+00,+5.04E+00,-5.944E+00
2,12/2/2026,18:23:43.171,-0.05E+00,-0.05E+00,+0.05E+00,-0.05E+00,-8.70E+00,+3.39E+00,+4.91E+00,-6.020E+00
2,12/2/2026,18:23:43.171,-0.05E+00,-0.05E+00,+0.05E+00,-0.05E+00,-8.71E+00,+3.53E+00,+4.81E+00,-6.089E+00
2,12/2/2026,18:23:43.171,-0.09E+00,+0.00E+00,+0.05E+00,-0.05E+00,-8.73E+00,+3.65E+00,+4.68E+00,-6.157E+00
2,12/2/2026,18:23:43.171,-0.09E+00,+0.00E+00,+0.05E+00,+0.00E+00,-8.74E+00,+3.78E+00,+4.58E+00,-6.226E+00
2,12/2/2026,18:23:43.171,-0.05E+00,+0.00E+00,+0.00E+00,+0.00E+00,-8.74E+00,+3.91E+00,+4.47E+00,-6.295E+00
2,12/2/2026,18:23:43.171,-0.05E+00,+0.00E+00,+0.05E+00,+0.00E+00,-8.76E+00,+4.03E+00,+4.35E+00,-6.363E+00
2,12/2/2026,18:23:43.171,-0.05E+00,+0.00E+00,+0.05E+00,-0.05E+00,-8.77E+00,+4.15E+00,+4.23E+00,-6.425E+00
2,12/2/2026,18:23:43.171,-0.05E+00,+0.00E+00,+0.05E+00,-0.05E+00,-8.77E+00,+4.27E+00,+4.12E+00,-6.493E+00
2,12/2/2026,18:23:43.171,-0.05E+00,+0.00E+00,+0.05E+00,+0.00E+00,-8.79E+00,+4.39E+00,+4.01E+00,-6.554E+00
2,12/2/2026,18:23:43.171,-0.05E+00,-0.05E+00,+0.05E+00,-0.05E+00,-8.79E+00,+4.50E+00,+3.91E+00,-6.608E+00
2,12/2/2026,18:23:43.172,-0.05E+00,-0.05E+00,+0.05E+00,-0.05E+00,-8.79E+00,+4.62E+00,+3.78E+00,-6.669E+00
2,12/2/2026,18:23:43.172,-0.05E+00,-0.05E+00,+0.05E+00,-0.05E+00,-8.79E+00,+4.75E+00,+3.66E+00,-6.730E+00
2,12/2/2026,18:23:43.172,-0.05E+00,+0.00E+00,+0.05E+00,+0.00E+00,-8.79E+00,+4.87E+00,+3.56E+00,-6.783E+00
2,12/2/2026,18:23:43.172,-0.09E+00,+0.00E+00,+0.05E+00,+0.00E+00,-8.79E+00,+4.97E+00,+3.43E+00,-6.844E+00
2,12/2/2026,18:23:43.172,-0.09E+00,+0.00E+00,+0.05E+00,+0.00E+00,-8.79E+00,+5.10E+00,+3.31E+00,-6.905E+00
2,12/2/2026,18:23:43.172,-0.05E+00,-0.05E+00,+0.05E+00,-0.05E+00,-8.79E+00,+5.22E+00,+3.19E+00,-6.959E+00
2,12/2/2026,18:23:43.172,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,-8.79E+00,+5.33E+00,+3.07E+00,-7.012E+00
2,12/2/2026,18:23:43.172,-0.05E+00,+0.00E+00,+0.05E+00,+0.00E+00,-8.77E+00,+5.45E+00,+2.95E+00,-7.065E+00
2,12/2/2026,18:23:43.172,-0.05E+00,-0.05E+00,+0.00E+00,+0.00E+00,-8.77E+00,+5.57E+00,+2.82E+00,-7.119E+00
2,12/2/2026,18:23:43.172,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-8.77E+00,+5.68E+00,+2.70E+00,-7.172E+00
2,12/2/2026,18:23:43.172,-0.05E+00,+0.00E+00,+0.05E+00,+0.00E+00,-8.76E+00,+5.80E+00,+2.58E+00,-7.218E+00
2,12/2/2026,18:23:43.172,-0.05E+00,-0.05E+00,+0.00E+00,-0.05E+00,-8.74E+00,+5.91E+00,+2.46E+00,-7.271E+00
2,12/2/2026,18:23:43.172,-0.05E+00,+0.00E+00,+0.00E+00,-0.05E+00,-8.73E+00,+6.01E+00,+2.33E+00,-7.325E+00
2,12/2/2026,18:23:43.172,-0.05E+00,+0.00E+00,+0.05E+00,-0.05E+00,-8.71E+00,+6.12E+00,+2.20E+00,-7.363E+00
2,12/2/2026,18:23:43.172,-0.05E+00,-0.05E+00,+0.05E+00,-0.05E+00,-8.68E+00,+6.24E+00,+2.08E+00,-7.401E+00
2,12/2/2026,18:23:43.172,-0.05E+00,-0.05E+00,+0.00E+00,+0.00E+00,-8.67E+00,+6.33E+00,+1.94E+00,-7.432E+00
2,12/2/2026,18:23:43.172,-0.05E+00,+0.00E+00,+0.00E+00,-0.05E+00,-8.64E+00,+6.42E+00,+1.82E+00,-7.470E+00
2,12/2/2026,18:23:43.172,-0.05E+00,+0.00E+00,+0.05E+00,-0.05E+00,-8.59E+00,+6.53E+00,+1.68E+00,-7.493E+00
2,12/2/2026,18:23:43.172,-0.05E+00,+0.00E+00,+0.05E+00,+0.00E+00,-8.56E+00,+6.62E+00,+1.56E+00,-7.523E+00
