EventNo,Date,Time,U1,U2,U3,U4,I1,I2,I3,I4
2,12/2/2026,18:52:28.370,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+8.53E+00,-5.77E+00,-3.14E+00,+7.157E+00
2,12/2/2026,18:52:28.370,-0.09E+00,+0.00E+00,+0.05E+00,-0.05E+00,+8.53E+00,-5.89E+00,-3.02E+00,+7.210E+00
2,12/2/2026,18:52:28.370,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+8.53E+00,-6.01E+00,-2.90E+00,+7.264E+00
2,12/2/2026,18:52:28.370,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+8.52E+00,-6.12E+00,-2.78E+00,+7.310E+00
2,12/2/2026,18:52:28.370,-0.09E+00,+0.00E+00,+0.05E+00,+0.00E+00,+8.50E+00,-6.23E+00,-2.66E+00,+7.355E+00
2,12/2/2026,18:52:28.370,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,+8.47E+00,-6.33E+00,-2.53E+00,+7.394E+00
2,12/2/2026,18:52:28.370,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+8.45E+00,-6.44E+00,-2.40E+00,+7.432E+00
2,12/2/2026,18:52:28.370,-0.09E+00,+0.00E+00,+0.05E+00,+0.00E+00,+8.42E+00,-6.53E+00,-2.26E+00,+7.470E+00
2,12/2/2026,18:52:28.370,-0.09E+00,+0.00E+00,+0.05E+00,+0.00E+00,+8.39E+00,-6.64E+00,-2.14E+00,+7.500E+00
2,12/2/2026,18:52:28.370,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+8.36E+00,-6.73E+00,-2.00E+00,+7.523E+00
2,12/2/2026,18:52:28.370,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+8.32E+00,-6.82E+00,-1.86E+00,+7.554E+00
2,12/2/2026,18:52:28.370,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+8.27E+00,-6.91E+00,-1.72E+00,+7.577E+00
2,12/2/2026,18:52:28.370,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+8.23E+00,-7.00E+00,-1.60E+00,+7.592E+00
2,12/2/2026,18:52:28.370,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+8.18E+00,-7.08E+00,-1.46E+00,+7.615E+00
2,12/2/2026,18:52:28.370,-0.09E+00,+0.00E+00,+0.05E+00,+0.00E+00,+8.13E+00,-7.17E+00,-1.33E+00,+7.630E+00
2,12/2/2026,18:52:28.370,-0.09E+00,+0.00E+00,+0.05E+00,+0.00E+00,+8.09E+00,-7.25E+00,-1.21E+00,+7.645E+00
2,12/2/2026,18:52:28.370,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+8.03E+00,-7.34E+00,-1.07E+00,+7.653E+00
2,12/2/2026,18:52:28.370,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+7.97E+00,-7.40E+00,-0.93E+00,+7.661E+00
2,12/2/2026,18:52:28.370,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+7.90E+00,-7.48E+00,-0.79E+00,+7.661E+00
2,12/2/2026,18:52:28.370,-0.09E+00,+0.00E+00,+0.05E+00,+0.00E+00,+7.83E+00,-7.54E+00,-0.66E+00,+7.661E+00
2,12/2/2026,18:52:28.371,-0.09E+00,+0.00E+00,+0.05E+00,+0.00E+00,+7.77E+00,-7.61E+00,-0.52E+00,+7.661E+00
2,12/2/2026,18:52:28.371,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+7.69E+00,-7.68E+00,-0.40E+00,+7.653E+00
2,12/2/2026,18:52:28.371,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+7.61E+00,-7.74E+00,-0.26E+00,+7.653E+00
2,12/2/2026,18:52:28.371,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+7.55E+00,-7.80E+00,-0.11E+00,+7.645E+00
2,12/2/2026,18:52:28.371,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+7.48E+00,-7.86E+00,+0.02E+00,+7.630E+00
2,12/2/2026,18:52:28.371,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+7.39E+00,-7.92E+00,+0.15E+00,+7.622E+00
2,12/2/2026,18:52:28.371,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+7.31E+00,-7.98E+00,+0.29E+00,+7.600E+00
2,12/2/2026,18:52:28.371,-0.09E+00,+0.00E+00,+0.05E+00,+0.00E+00,+7.22E+00,-8.03E+00,+0.43E+00,+7.584E+00
2,12/2/2026,18:52:28.371,-0.09E+00,+0.00E+00,+0.05E+00,+0.00E+00,+7.13E+00,-8.07E+00,+0.58E+00,+7.561E+00
2,12/2/2026,18:52:28.371,-0.09E+00,+0.00E+00,+0.05E+00,+0.00E+00,+7.03E+00,-8.12E+00,+0.72E+00,+7.531E+00
2,12/2/2026,18:52:28.371,-0.09E+00,+0.00E+00,+0.05E+00,+0.00E+00,+6.94E+00,-8.18E+00,+0.85E+00,+7.508E+00
2,12/2/2026,18:52:28.371,-0.09E+00,+0.00E+00,+0.05E+00,-0.05E+00,+6.85E+00,-8.21E+00,+0.99E+00,+7.485E+00
2,12/2/2026,18:52:28.371,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+6.75E+00,-8.26E+00,+1.13E+00,+7.455E+00
2,12/2/2026,18:52:28.371,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+6.65E+00,-8.29E+00,+1.27E+00,+7.424E+00
2,12/2/2026,18:52:28.371,-0.09E+00,+0.00E+00,+0.05E+00,+0.00E+00,+6.55E+00,-8.33E+00,+1.40E+00,+7.394E+00
2,12/2/2026,18:52:28.371,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+6.46E+00,-8.36E+00,+1.54E+00,+7.363E+00
2,12/2/2026,18:52:28.371,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+6.35E+00,-8.41E+00,+1.68E+00,+7.325E+00
2,12/2/2026,18:52:28.371,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+6.24E+00,-8.44E+00,+1.82E+00,+7.287E+00
2,12/2/2026,18:52:28.371,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+6.15E+00,-8.47E+00,+1.95E+00,+7.256E+00
2,12/2/2026,18:52:28.371,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+6.04E+00,-8.50E+00,+2.09E+00,+7.218E+00
2,12/2/2026,18:52:28.372,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.94E+00,-8.53E+00,+2.23E+00,+7.180E+00
2,12/2/2026,18:52:28.372,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+5.83E+00,-8.56E+00,+2.35E+00,+7.142E+00
2,12/2/2026,18:52:28.372,-0.09E+00,+0.00E+00,+0.05E+00,-0.05E+00,+5.72E+00,-8.59E+00,+2.49E+00,+7.104E+00
2,12/2/2026,18:52:28.372,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.63E+00,-8.62E+00,+2.61E+00,+7.058E+00
2,12/2/2026,18:52:28.372,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.51E+00,-8.64E+00,+2.75E+00,+7.020E+00
2,12/2/2026,18:52:28.372,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.40E+00,-8.67E+00,+2.88E+00,+6.974E+00
2,12/2/2026,18:52:28.372,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+5.30E+00,-8.68E+00,+3.02E+00,+6.936E+00
2,12/2/2026,18:52:28.372,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.19E+00,-8.71E+00,+3.16E+00,+6.890E+00
2,12/2/2026,18:52:28.372,-0.09E+00,+0.00E+00,+0.05E+00,+0.00E+00,+5.08E+00,-8.73E+00,+3.28E+00,+6.844E+00
2,12/2/2026,18:52:28.372,-0.09E+00,+0.00E+00,+0.05E+00,+0.00E+00,+4.97E+00,-8.74E+00,+3.40E+00,+6.791E+00
2,12/2/2026,18:52:28.372,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+4.85E+00,-8.76E+00,+3.54E+00,+6.745E+00
2,12/2/2026,18:52:28.372,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+4.75E+00,-8.77E+00,+3.66E+00,+6.699E+00
