EventNo,Date,Time,U1,U2,U3,U4,I1,I2,I3,I4
2,16/2/2026,18:42:06.971,+0.000E+00,-0.047E+00,-0.047E+00,-0.188E+00,-7.48E+00,+2.55E+00,+4.81E+00,-3.708E+00
2,16/2/2026,18:42:06.971,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-7.51E+00,+2.66E+00,+4.73E+00,-3.716E+00
2,16/2/2026,18:42:06.971,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-7.52E+00,+2.78E+00,+4.62E+00,-3.731E+00
2,16/2/2026,18:42:06.971,+0.000E+00,-0.047E+00,-0.047E+00,-0.188E+00,-7.55E+00,+2.88E+00,+4.53E+00,-3.739E+00
2,16/2/2026,18:42:06.971,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-7.55E+00,+3.01E+00,+4.44E+00,-3.746E+00
2,16/2/2026,18:42:06.971,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-7.58E+00,+3.11E+00,+4.33E+00,-3.754E+00
2,16/2/2026,18:42:06.971,-0.047E+00,-0.047E+00,+0.000E+00,-0.141E+00,-7.60E+00,+3.22E+00,+4.24E+00,-3.762E+00
2,16/2/2026,18:42:06.971,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-7.61E+00,+3.33E+00,+4.15E+00,-3.762E+00
2,16/2/2026,18:42:06.971,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-7.63E+00,+3.45E+00,+4.04E+00,-3.769E+00
2,16/2/2026,18:42:06.971,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-7.63E+00,+3.56E+00,+3.94E+00,-3.777E+00
2,16/2/2026,18:42:06.971,+0.000E+00,-0.047E+00,-0.047E+00,-0.188E+00,-7.65E+00,+3.65E+00,+3.85E+00,-3.777E+00
2,16/2/2026,18:42:06.971,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-7.66E+00,+3.74E+00,+3.74E+00,-3.785E+00
2,16/2/2026,18:42:06.971,-0.047E+00,-0.047E+00,-0.047E+00,-0.141E+00,-7.68E+00,+3.85E+00,+3.65E+00,-3.785E+00
2,16/2/2026,18:42:06.971,+0.000E+00,+0.000E+00,+0.000E+00,-0.141E+00,-7.68E+00,+3.95E+00,+3.56E+00,-3.792E+00
2,16/2/2026,18:42:06.971,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-7.68E+00,+4.04E+00,+3.45E+00,-3.792E+00
2,16/2/2026,18:42:06.971,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-7.69E+00,+4.15E+00,+3.34E+00,-3.800E+00
2,16/2/2026,18:42:06.971,-0.047E+00,-0.047E+00,+0.000E+00,-0.141E+00,-7.69E+00,+4.26E+00,+3.24E+00,-3.792E+00
2,16/2/2026,18:42:06.971,-0.047E+00,-0.047E+00,+0.000E+00,-0.141E+00,-7.71E+00,+4.35E+00,+3.13E+00,-3.792E+00
2,16/2/2026,18:42:06.971,+0.000E+00,-0.047E+00,-0.047E+00,-0.188E+00,-7.71E+00,+4.46E+00,+3.02E+00,-3.792E+00
2,16/2/2026,18:42:06.971,+0.000E+00,-0.047E+00,+0.000E+00,-0.188E+00,-7.71E+00,+4.55E+00,+2.91E+00,-3.800E+00
2,16/2/2026,18:42:06.972,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-7.71E+00,+4.65E+00,+2.81E+00,-3.792E+00
2,16/2/2026,18:42:06.972,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-7.71E+00,+4.75E+00,+2.70E+00,-3.792E+00
2,16/2/2026,18:42:06.972,-0.047E+00,-0.047E+00,+0.000E+00,-0.141E+00,-7.71E+00,+4.85E+00,+2.58E+00,-3.792E+00
2,16/2/2026,18:42:06.972,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-7.69E+00,+4.94E+00,+2.47E+00,-3.785E+00
2,16/2/2026,18:42:06.972,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-7.69E+00,+5.04E+00,+2.37E+00,-3.785E+00
2,16/2/2026,18:42:06.972,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-7.69E+00,+5.13E+00,+2.26E+00,-3.777E+00
2,16/2/2026,18:42:06.972,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-7.68E+00,+5.22E+00,+2.15E+00,-3.769E+00
2,16/2/2026,18:42:06.972,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-7.66E+00,+5.31E+00,+2.03E+00,-3.762E+00
2,16/2/2026,18:42:06.972,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-7.65E+00,+5.40E+00,+1.92E+00,-3.746E+00
2,16/2/2026,18:42:06.972,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-7.61E+00,+5.48E+00,+1.82E+00,-3.731E+00
2,16/2/2026,18:42:06.972,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-7.58E+00,+5.57E+00,+1.71E+00,-3.716E+00
2,16/2/2026,18:42:06.972,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-7.54E+00,+5.65E+00,+1.59E+00,-3.701E+00
2,16/2/2026,18:42:06.972,+0.000E+00,-0.047E+00,+0.000E+00,-0.188E+00,-7.52E+00,+5.72E+00,+1.46E+00,-3.678E+00
2,16/2/2026,18:42:06.972,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-7.48E+00,+5.80E+00,+1.36E+00,-3.662E+00
2,16/2/2026,18:42:06.972,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-7.45E+00,+5.86E+00,+1.24E+00,-3.640E+00
2,16/2/2026,18:42:06.972,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-7.40E+00,+5.94E+00,+1.11E+00,-3.617E+00
2,16/2/2026,18:42:06.972,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-7.36E+00,+6.01E+00,+0.99E+00,-3.594E+00
2,16/2/2026,18:42:06.972,-0.047E+00,+0.000E+00,-0.047E+00,-0.188E+00,-7.31E+00,+6.07E+00,+0.89E+00,-3.571E+00
2,16/2/2026,18:42:06.972,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-7.26E+00,+6.13E+00,+0.76E+00,-3.548E+00
2,16/2/2026,18:42:06.972,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-7.20E+00,+6.21E+00,+0.64E+00,-3.517E+00
2,16/2/2026,18:42:06.973,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-7.16E+00,+6.27E+00,+0.52E+00,-3.487E+00
2,16/2/2026,18:42:06.973,-0.047E+00,+0.000E+00,+0.000E+00,-0.141E+00,-7.10E+00,+6.33E+00,+0.40E+00,-3.456E+00
2,16/2/2026,18:42:06.973,-0.047E+00,-0.047E+00,+0.000E+00,-0.141E+00,-7.03E+00,+6.39E+00,+0.26E+00,-3.426E+00
2,16/2/2026,18:42:06.973,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-6.97E+00,+6.46E+00,+0.15E+00,-3.395E+00
2,16/2/2026,18:42:06.973,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-6.90E+00,+6.52E+00,+0.03E+00,-3.357E+00
2,16/2/2026,18:42:06.973,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-6.82E+00,+6.56E+00,-0.09E+00,-3.319E+00
2,16/2/2026,18:42:06.973,+0.000E+00,-0.047E+00,-0.047E+00,-0.188E+00,-6.75E+00,+6.62E+00,-0.20E+00,-3.281E+00
2,16/2/2026,18:42:06.973,+0.000E+00,+0.000E+00,-0.047E+00,-0.188E+00,-6.67E+00,+6.68E+00,-0.32E+00,-3.250E+00
2,16/2/2026,18:42:06.973,-0.047E+00,-0.047E+00,-0.047E+00,-0.141E+00,-6.59E+00,+6.75E+00,-0.44E+00,-3.212E+00
2,16/2/2026,18:42:06.973,-0.047E+00,-0.047E+00,+0.000E+00,-0.141E+00,-6.52E+00,+6.79E+00,-0.56E+00,-3.166E+00
2,16/2/2026,18:42:06.973,+0.000E+00,-0.047E+00,+0.000E+00,-0.188E+00,-6.42E+00,+6.84E+00,-0.69E+00,-3.128E+00
2,16/2/2026,18:42:06.973,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-6.35E+00,+6.88E+00,-0.81E+00,-3.083E+00
2,16/2/2026,18:42:06.973,-0.047E+00,-0.047E+00,+0.000E+00,-0.141E+00,-6.27E+00,+6.93E+00,-0.93E+00,-3.044E+00
2,16/2/2026,18:42:06.973,-0.047E+00,-0.047E+00,+0.000E+00,-0.141E+00,-6.18E+00,+6.97E+00,-1.05E+00,-3.006E+00
2,16/2/2026,18:42:06.973,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-6.10E+00,+7.02E+00,-1.18E+00,-2.960E+00
2,16/2/2026,18:42:06.973,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-6.01E+00,+7.05E+00,-1.30E+00,-2.915E+00
2,16/2/2026,18:42:06.973,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-5.92E+00,+7.10E+00,-1.42E+00,-2.877E+00
2,16/2/2026,18:42:06.973,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-5.84E+00,+7.13E+00,-1.54E+00,-2.831E+00
2,16/2/2026,18:42:06.973,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-5.75E+00,+7.16E+00,-1.66E+00,-2.785E+00
2,16/2/2026,18:42:06.973,-0.047E+00,-0.047E+00,+0.000E+00,-0.141E+00,-5.66E+00,+7.19E+00,-1.79E+00,-2.747E+00
2,16/2/2026,18:42:06.974,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-5.57E+00,+7.22E+00,-1.91E+00,-2.701E+00
2,16/2/2026,18:42:06.974,-0.047E+00,-0.047E+00,-0.047E+00,-0.141E+00,-5.49E+00,+7.25E+00,-2.01E+00,-2.655E+00
2,16/2/2026,18:42:06.974,+0.000E+00,-0.047E+00,+0.000E+00,-0.141E+00,-5.40E+00,+7.28E+00,-2.14E+00,-2.617E+00
2,16/2/2026,18:42:06.974,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-5.31E+00,+7.31E+00,-2.26E+00,-2.571E+00
2,16/2/2026,18:42:06.974,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-5.22E+00,+7.34E+00,-2.38E+00,-2.526E+00
2,16/2/2026,18:42:06.974,+0.000E+00,-0.047E+00,-0.047E+00,-0.188E+00,-5.14E+00,+7.36E+00,-2.49E+00,-2.480E+00
2,16/2/2026,18:42:06.974,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-5.05E+00,+7.39E+00,-2.61E+00,-2.442E+00
2,16/2/2026,18:42:06.974,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-4.96E+00,+7.40E+00,-2.72E+00,-2.396E+00
2,16/2/2026,18:42:06.974,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-4.87E+00,+7.43E+00,-2.82E+00,-2.350E+00
2,16/2/2026,18:42:06.974,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-4.78E+00,+7.45E+00,-2.95E+00,-2.304E+00
2,16/2/2026,18:42:06.974,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-4.70E+00,+7.46E+00,-3.05E+00,-2.259E+00
2,16/2/2026,18:42:06.974,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-4.61E+00,+7.48E+00,-3.16E+00,-2.213E+00
2,16/2/2026,18:42:06.974,-0.047E+00,-0.047E+00,-0.047E+00,-0.141E+00,-4.50E+00,+7.49E+00,-3.27E+00,-2.167E+00
2,16/2/2026,18:42:06.974,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-4.43E+00,+7.51E+00,-3.37E+00,-2.121E+00
2,16/2/2026,18:42:06.974,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-4.32E+00,+7.52E+00,-3.48E+00,-2.068E+00
