EventNo,Date,Time,U1,U2,U3,U4,I1,I2,I3,I4
2,16/2/2026,18:25:55.771,-0.047E+00,-0.047E+00,+0.000E+00,-0.141E+00,+3.34E+00,-4.93E+00,+1.34E+00,+1.656E+00
2,16/2/2026,18:25:55.771,+0.000E+00,-0.047E+00,+0.000E+00,-0.141E+00,+3.28E+00,-4.94E+00,+1.40E+00,+1.625E+00
2,16/2/2026,18:25:55.771,+0.000E+00,-0.047E+00,-0.047E+00,-0.141E+00,+3.22E+00,-4.96E+00,+1.48E+00,+1.595E+00
2,16/2/2026,18:25:55.771,-0.047E+00,-0.047E+00,+0.000E+00,-0.141E+00,+3.16E+00,-4.97E+00,+1.57E+00,+1.572E+00
2,16/2/2026,18:25:55.771,+0.000E+00,-0.047E+00,+0.000E+00,-0.141E+00,+3.11E+00,-4.99E+00,+1.63E+00,+1.541E+00
2,16/2/2026,18:25:55.771,+0.000E+00,+0.000E+00,-0.047E+00,-0.188E+00,+3.05E+00,-5.01E+00,+1.71E+00,+1.511E+00
2,16/2/2026,18:25:55.771,+0.000E+00,-0.047E+00,-0.047E+00,-0.188E+00,+2.99E+00,-5.02E+00,+1.77E+00,+1.480E+00
2,16/2/2026,18:25:55.771,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+2.93E+00,-5.02E+00,+1.85E+00,+1.450E+00
2,16/2/2026,18:25:55.771,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+2.87E+00,-5.04E+00,+1.92E+00,+1.427E+00
2,16/2/2026,18:25:55.771,+0.000E+00,-0.047E+00,+0.000E+00,-0.188E+00,+2.82E+00,-5.05E+00,+1.98E+00,+1.396E+00
2,16/2/2026,18:25:55.771,+0.000E+00,+0.000E+00,+0.000E+00,-0.188E+00,+2.76E+00,-5.05E+00,+2.04E+00,+1.366E+00
2,16/2/2026,18:25:55.771,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+2.70E+00,-5.05E+00,+2.12E+00,+1.335E+00
2,16/2/2026,18:25:55.771,-0.047E+00,+0.000E+00,+0.000E+00,-0.141E+00,+2.64E+00,-5.07E+00,+2.18E+00,+1.305E+00
2,16/2/2026,18:25:55.771,-0.047E+00,+0.000E+00,-0.047E+00,-0.188E+00,+2.58E+00,-5.08E+00,+2.26E+00,+1.274E+00
2,16/2/2026,18:25:55.771,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,+2.52E+00,-5.10E+00,+2.32E+00,+1.244E+00
