EventNo,Date,Time,U1,U2,U3,U4,I1,I2,I3,I4
2,05/2/2026,10:36:33.763,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.05E+00,+1.33E+00,-5.25E+00,+1.640E+00
2,05/2/2026,10:36:33.763,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.11E+00,+1.25E+00,-5.25E+00,+1.671E+00
2,05/2/2026,10:36:33.763,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+3.16E+00,+1.18E+00,-5.25E+00,+1.702E+00
2,05/2/2026,10:36:33.763,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.22E+00,+1.10E+00,-5.25E+00,+1.732E+00
2,05/2/2026,10:36:33.763,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+3.27E+00,+1.02E+00,-5.25E+00,+1.755E+00
2,05/2/2026,10:36:33.763,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,+3.33E+00,+0.95E+00,-5.25E+00,+1.785E+00
2,05/2/2026,10:36:33.763,-0.05E+00,-0.05E+00,+0.00E+00,-0.05E+00,+3.37E+00,+0.87E+00,-5.25E+00,+1.816E+00
2,05/2/2026,10:36:33.763,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+3.42E+00,+0.79E+00,-5.25E+00,+1.839E+00
2,05/2/2026,10:36:33.763,-0.09E+00,+0.00E+00,+0.00E+00,+0.00E+00,+3.46E+00,+0.72E+00,-5.22E+00,+1.862E+00
2,05/2/2026,10:36:33.763,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.51E+00,+0.63E+00,-5.20E+00,+1.892E+00
2,05/2/2026,10:36:33.763,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.54E+00,+0.53E+00,-5.17E+00,+1.915E+00
2,05/2/2026,10:36:33.763,-0.05E+00,+0.00E+00,+0.00E+00,+0.00E+00,+3.59E+00,+0.46E+00,-5.13E+00,+1.938E+00
2,05/2/2026,10:36:33.763,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+3.63E+00,+0.38E+00,-5.10E+00,+1.953E+00
2,05/2/2026,10:36:33.763,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+3.68E+00,+0.32E+00,-5.07E+00,+1.976E+00
2,05/2/2026,10:36:33.763,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.71E+00,+0.23E+00,-5.02E+00,+1.999E+00
2,05/2/2026,10:36:33.763,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.75E+00,+0.15E+00,-4.99E+00,+2.022E+00
2,05/2/2026,10:36:33.763,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+3.78E+00,+0.08E+00,-4.94E+00,+2.037E+00
2,05/2/2026,10:36:33.763,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.82E+00,+0.00E+00,-4.90E+00,+2.052E+00
2,05/2/2026,10:36:33.763,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.86E+00,-0.08E+00,-4.85E+00,+2.075E+00
2,05/2/2026,10:36:33.763,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.89E+00,-0.15E+00,-4.82E+00,+2.091E+00
2,05/2/2026,10:36:33.764,-0.05E+00,-0.05E+00,+0.00E+00,+0.00E+00,+3.92E+00,-0.23E+00,-4.79E+00,+2.106E+00
2,05/2/2026,10:36:33.764,-0.05E+00,-0.05E+00,+0.05E+00,-0.05E+00,+3.95E+00,-0.31E+00,-4.75E+00,+2.121E+00
2,05/2/2026,10:36:33.764,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.98E+00,-0.40E+00,-4.70E+00,+2.144E+00
2,05/2/2026,10:36:33.764,-0.09E+00,+0.00E+00,+0.05E+00,+0.00E+00,+4.01E+00,-0.47E+00,-4.65E+00,+2.152E+00
