EventNo,Date,Time,U1,U2,U3,U4,I1,I2,I3,I4
2,19/2/2026,10:40:31.570,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+2.38E+00,+13.40E+00,-16.15E+00,-1.793E+00
2,19/2/2026,10:40:31.570,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+2.67E+00,+13.22E+00,-16.24E+00,-1.717E+00
2,19/2/2026,10:40:31.570,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+2.95E+00,+13.03E+00,-16.31E+00,-1.633E+00
2,19/2/2026,10:40:31.570,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.22E+00,+12.83E+00,-16.40E+00,-1.557E+00
2,19/2/2026,10:40:31.570,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.48E+00,+12.64E+00,-16.48E+00,-1.480E+00
2,19/2/2026,10:40:31.570,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.75E+00,+12.44E+00,-16.56E+00,-1.404E+00
2,19/2/2026,10:40:31.570,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+4.03E+00,+12.25E+00,-16.63E+00,-1.328E+00
2,19/2/2026,10:40:31.570,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+4.29E+00,+12.06E+00,-16.69E+00,-1.251E+00
2,19/2/2026,10:40:31.570,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+4.53E+00,+11.86E+00,-16.76E+00,-1.175E+00
2,19/2/2026,10:40:31.570,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+4.81E+00,+11.66E+00,-16.82E+00,-1.106E+00
2,19/2/2026,10:40:31.570,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.07E+00,+11.46E+00,-16.88E+00,-1.030E+00
2,19/2/2026,10:40:31.570,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.31E+00,+11.26E+00,-16.94E+00,-0.954E+00
2,19/2/2026,10:40:31.570,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.55E+00,+11.08E+00,-16.98E+00,-0.877E+00
2,19/2/2026,10:40:31.570,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.80E+00,+10.87E+00,-17.03E+00,-0.801E+00
2,19/2/2026,10:40:31.570,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+6.04E+00,+10.67E+00,-17.08E+00,-0.732E+00
2,19/2/2026,10:40:31.570,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+6.29E+00,+10.47E+00,-17.12E+00,-0.656E+00
2,19/2/2026,10:40:31.570,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+6.53E+00,+10.27E+00,-17.15E+00,-0.588E+00
2,19/2/2026,10:40:31.570,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+6.78E+00,+10.07E+00,-17.20E+00,-0.519E+00
2,19/2/2026,10:40:31.570,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+7.00E+00,+9.86E+00,-17.23E+00,-0.443E+00
2,19/2/2026,10:40:31.570,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+7.25E+00,+9.66E+00,-17.26E+00,-0.366E+00
2,19/2/2026,10:40:31.571,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+7.48E+00,+9.45E+00,-17.29E+00,-0.290E+00
2,19/2/2026,10:40:31.571,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+7.72E+00,+9.23E+00,-17.31E+00,-0.221E+00
2,19/2/2026,10:40:31.571,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+7.95E+00,+9.03E+00,-17.34E+00,-0.145E+00
2,19/2/2026,10:40:31.571,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+8.18E+00,+8.81E+00,-17.37E+00,-0.069E+00
2,19/2/2026,10:40:31.571,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+8.42E+00,+8.59E+00,-17.37E+00,+0.008E+00
2,19/2/2026,10:40:31.571,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+8.65E+00,+8.39E+00,-17.38E+00,+0.084E+00
2,19/2/2026,10:40:31.571,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+8.88E+00,+8.18E+00,-17.40E+00,+0.153E+00
2,19/2/2026,10:40:31.571,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+9.11E+00,+7.95E+00,-17.43E+00,+0.229E+00
2,19/2/2026,10:40:31.571,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+9.34E+00,+7.74E+00,-17.43E+00,+0.298E+00
2,19/2/2026,10:40:31.571,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+9.57E+00,+7.52E+00,-17.44E+00,+0.374E+00
2,19/2/2026,10:40:31.571,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+9.80E+00,+7.29E+00,-17.44E+00,+0.450E+00
2,19/2/2026,10:40:31.571,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+10.03E+00,+7.07E+00,-17.46E+00,+0.526E+00
2,19/2/2026,10:40:31.571,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+10.25E+00,+6.84E+00,-17.46E+00,+0.603E+00
2,19/2/2026,10:40:31.571,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+10.50E+00,+6.59E+00,-17.46E+00,+0.679E+00
2,19/2/2026,10:40:31.571,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+10.74E+00,+6.36E+00,-17.46E+00,+0.763E+00
2,19/2/2026,10:40:31.571,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+10.97E+00,+6.12E+00,-17.46E+00,+0.839E+00
2,19/2/2026,10:40:31.571,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+11.20E+00,+5.86E+00,-17.44E+00,+0.923E+00
2,19/2/2026,10:40:31.571,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+11.45E+00,+5.63E+00,-17.44E+00,+1.000E+00
2,19/2/2026,10:40:31.571,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+11.67E+00,+5.40E+00,-17.43E+00,+1.076E+00
2,19/2/2026,10:40:31.571,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+11.89E+00,+5.16E+00,-17.41E+00,+1.152E+00
2,19/2/2026,10:40:31.572,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+12.12E+00,+4.91E+00,-17.40E+00,+1.228E+00
2,19/2/2026,10:40:31.572,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+12.33E+00,+4.68E+00,-17.37E+00,+1.297E+00
2,19/2/2026,10:40:31.572,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+12.53E+00,+4.44E+00,-17.32E+00,+1.373E+00
2,19/2/2026,10:40:31.572,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+12.73E+00,+4.20E+00,-17.27E+00,+1.450E+00
2,19/2/2026,10:40:31.572,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+12.93E+00,+3.94E+00,-17.21E+00,+1.526E+00
