EventNo,Date,Time,U1,U2,U3,U4,I1,I2,I3,I4
2,23/2/2026,18:26:05.777,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,+16.34E+00,-13.58E+00,-2.96E+00,-3.128E+00
2,23/2/2026,18:26:05.777,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+16.25E+00,-13.75E+00,-2.69E+00,-3.067E+00
2,23/2/2026,18:26:05.777,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+16.15E+00,-13.90E+00,-2.43E+00,-3.006E+00
2,23/2/2026,18:26:05.777,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+16.04E+00,-14.05E+00,-2.17E+00,-2.945E+00
2,23/2/2026,18:26:05.777,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+15.90E+00,-14.21E+00,-1.89E+00,-2.877E+00
2,23/2/2026,18:26:05.777,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+15.78E+00,-14.34E+00,-1.62E+00,-2.808E+00
2,23/2/2026,18:26:05.777,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,+15.64E+00,-14.48E+00,-1.34E+00,-2.739E+00
2,23/2/2026,18:26:05.777,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,+15.50E+00,-14.62E+00,-1.07E+00,-2.671E+00
2,23/2/2026,18:26:05.777,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+15.37E+00,-14.76E+00,-0.79E+00,-2.602E+00
2,23/2/2026,18:26:05.777,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+15.21E+00,-14.89E+00,-0.52E+00,-2.526E+00
2,23/2/2026,18:26:05.777,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+15.06E+00,-15.02E+00,-0.24E+00,-2.457E+00
2,23/2/2026,18:26:05.777,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+14.91E+00,-15.14E+00,+0.05E+00,-2.381E+00
2,23/2/2026,18:26:05.777,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+14.76E+00,-15.26E+00,+0.32E+00,-2.312E+00
2,23/2/2026,18:26:05.777,-0.047E+00,+0.000E+00,-0.047E+00,-0.188E+00,+14.57E+00,-15.37E+00,+0.61E+00,-2.236E+00
2,23/2/2026,18:26:05.777,-0.047E+00,+0.000E+00,+0.000E+00,-0.188E+00,+14.41E+00,-15.49E+00,+0.89E+00,-2.159E+00
