EventNo,Date,Time,U1,U2,U3,U4,I1,I2,I3,I4
2,23/2/2026,18:16:11.377,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+7.80E+00,+9.05E+00,-17.02E+00,-0.191E+00
2,23/2/2026,18:16:11.377,+0.000E+00,-0.047E+00,+0.000E+00,-0.141E+00,+8.03E+00,+8.84E+00,-17.05E+00,-0.122E+00
2,23/2/2026,18:16:11.377,-0.047E+00,+0.000E+00,+0.000E+00,-0.188E+00,+8.27E+00,+8.62E+00,-17.06E+00,-0.046E+00
2,23/2/2026,18:16:11.377,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+8.50E+00,+8.41E+00,-17.08E+00,+0.031E+00
2,23/2/2026,18:16:11.377,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+8.74E+00,+8.19E+00,-17.09E+00,+0.107E+00
2,23/2/2026,18:16:11.377,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+8.97E+00,+7.97E+00,-17.12E+00,+0.183E+00
2,23/2/2026,18:16:11.377,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+9.22E+00,+7.75E+00,-17.14E+00,+0.259E+00
2,23/2/2026,18:16:11.377,-0.047E+00,-0.047E+00,+0.000E+00,-0.141E+00,+9.46E+00,+7.51E+00,-17.14E+00,+0.336E+00
2,23/2/2026,18:16:11.377,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+9.69E+00,+7.28E+00,-17.14E+00,+0.412E+00
2,23/2/2026,18:16:11.377,-0.047E+00,+0.000E+00,-0.047E+00,-0.188E+00,+9.93E+00,+7.05E+00,-17.15E+00,+0.488E+00
2,23/2/2026,18:16:11.377,+0.000E+00,-0.047E+00,+0.000E+00,-0.188E+00,+10.16E+00,+6.81E+00,-17.15E+00,+0.572E+00
2,23/2/2026,18:16:11.377,+0.000E+00,-0.047E+00,+0.000E+00,-0.188E+00,+10.41E+00,+6.56E+00,-17.15E+00,+0.656E+00
2,23/2/2026,18:16:11.377,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,+10.65E+00,+6.33E+00,-17.15E+00,+0.732E+00
2,23/2/2026,18:16:11.377,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+10.90E+00,+6.07E+00,-17.14E+00,+0.816E+00
2,23/2/2026,18:16:11.377,-0.047E+00,+0.000E+00,+0.000E+00,-0.188E+00,+11.12E+00,+5.83E+00,-17.14E+00,+0.893E+00
2,23/2/2026,18:16:11.377,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,+11.37E+00,+5.60E+00,-17.12E+00,+0.969E+00
2,23/2/2026,18:16:11.377,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,+11.58E+00,+5.36E+00,-17.11E+00,+1.045E+00
2,23/2/2026,18:16:11.377,+0.000E+00,+0.000E+00,+0.000E+00,-0.188E+00,+11.80E+00,+5.11E+00,-17.09E+00,+1.122E+00
2,23/2/2026,18:16:11.377,-0.047E+00,+0.000E+00,+0.000E+00,-0.188E+00,+12.03E+00,+4.88E+00,-17.06E+00,+1.198E+00
2,23/2/2026,18:16:11.377,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+12.22E+00,+4.64E+00,-17.03E+00,+1.274E+00
2,23/2/2026,18:16:11.378,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+12.42E+00,+4.39E+00,-16.98E+00,+1.343E+00
2,23/2/2026,18:16:11.378,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,+12.62E+00,+4.14E+00,-16.92E+00,+1.419E+00
2,23/2/2026,18:16:11.378,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+12.79E+00,+3.88E+00,-16.85E+00,+1.495E+00
2,23/2/2026,18:16:11.378,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+12.97E+00,+3.60E+00,-16.76E+00,+1.564E+00
2,23/2/2026,18:16:11.378,-0.047E+00,+0.000E+00,-0.047E+00,-0.188E+00,+13.14E+00,+3.33E+00,-16.65E+00,+1.640E+00
2,23/2/2026,18:16:11.378,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,+13.31E+00,+3.05E+00,-16.54E+00,+1.717E+00
2,23/2/2026,18:16:11.378,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+13.47E+00,+2.79E+00,-16.44E+00,+1.785E+00
2,23/2/2026,18:16:11.378,+0.000E+00,-0.047E+00,+0.000E+00,-0.188E+00,+13.63E+00,+2.52E+00,-16.33E+00,+1.862E+00
2,23/2/2026,18:16:11.378,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,+13.78E+00,+2.24E+00,-16.21E+00,+1.930E+00
2,23/2/2026,18:16:11.378,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,+13.93E+00,+1.97E+00,-16.08E+00,+1.999E+00
2,23/2/2026,18:16:11.378,+0.000E+00,-0.047E+00,+0.000E+00,-0.188E+00,+14.09E+00,+1.71E+00,-15.96E+00,+2.068E+00
2,23/2/2026,18:16:11.378,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,+14.22E+00,+1.43E+00,-15.84E+00,+2.136E+00
2,23/2/2026,18:16:11.378,+0.000E+00,-0.047E+00,-0.047E+00,-0.188E+00,+14.36E+00,+1.16E+00,-15.72E+00,+2.205E+00
2,23/2/2026,18:16:11.378,+0.000E+00,-0.047E+00,+0.000E+00,-0.188E+00,+14.50E+00,+0.89E+00,-15.57E+00,+2.274E+00
2,23/2/2026,18:16:11.378,+0.000E+00,-0.047E+00,+0.000E+00,-0.188E+00,+14.62E+00,+0.63E+00,-15.43E+00,+2.335E+00
2,23/2/2026,18:16:11.378,+0.000E+00,-0.047E+00,+0.000E+00,-0.188E+00,+14.74E+00,+0.35E+00,-15.29E+00,+2.403E+00
2,23/2/2026,18:16:11.378,-0.047E+00,+0.000E+00,+0.000E+00,-0.188E+00,+14.86E+00,+0.08E+00,-15.14E+00,+2.465E+00
2,23/2/2026,18:16:11.378,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+14.99E+00,-0.18E+00,-14.97E+00,+2.526E+00
2,23/2/2026,18:16:11.378,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+15.09E+00,-0.46E+00,-14.82E+00,+2.594E+00
2,23/2/2026,18:16:11.378,+0.000E+00,-0.047E+00,+0.000E+00,-0.188E+00,+15.18E+00,-0.73E+00,-14.63E+00,+2.655E+00
2,23/2/2026,18:16:11.379,-0.047E+00,+0.000E+00,+0.000E+00,-0.188E+00,+15.29E+00,-1.01E+00,-14.47E+00,+2.716E+00
2,23/2/2026,18:16:11.379,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+15.38E+00,-1.30E+00,-14.28E+00,+2.777E+00
2,23/2/2026,18:16:11.379,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+15.49E+00,-1.57E+00,-14.09E+00,+2.846E+00
2,23/2/2026,18:16:11.379,-0.047E+00,+0.000E+00,+0.000E+00,-0.235E+00,+15.58E+00,-1.86E+00,-13.90E+00,+2.907E+00
2,23/2/2026,18:16:11.379,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+15.67E+00,-2.14E+00,-13.72E+00,+2.968E+00
2,23/2/2026,18:16:11.379,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+15.76E+00,-2.43E+00,-13.54E+00,+3.029E+00
2,23/2/2026,18:16:11.379,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+15.86E+00,-2.70E+00,-13.35E+00,+3.090E+00
2,23/2/2026,18:16:11.379,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,+15.96E+00,-2.98E+00,-13.17E+00,+3.151E+00
2,23/2/2026,18:16:11.379,+0.000E+00,-0.047E+00,+0.000E+00,-0.188E+00,+16.04E+00,-3.25E+00,-12.97E+00,+3.212E+00
