EventNo,Date,Time,U1,U2,U3,U4,I1,I2,I3,I4
2,03/2/2026,18:13:05.168,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-4.67E+00,+2.52E+00,+1.74E+00,-2.289E+00
2,03/2/2026,18:13:05.168,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-4.68E+00,+2.56E+00,+1.66E+00,-2.289E+00
2,03/2/2026,18:13:05.168,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-4.70E+00,+2.62E+00,+1.60E+00,-2.289E+00
2,03/2/2026,18:13:05.168,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-4.70E+00,+2.69E+00,+1.54E+00,-2.289E+00
2,03/2/2026,18:13:05.168,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-4.70E+00,+2.75E+00,+1.48E+00,-2.289E+00
2,03/2/2026,18:13:05.168,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-4.68E+00,+2.81E+00,+1.40E+00,-2.289E+00
2,03/2/2026,18:13:05.168,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-4.68E+00,+2.85E+00,+1.34E+00,-2.289E+00
2,03/2/2026,18:13:05.168,-0.047E+00,-0.047E+00,-0.047E+00,-0.141E+00,-4.68E+00,+2.91E+00,+1.27E+00,-2.281E+00
2,03/2/2026,18:13:05.168,+0.000E+00,-0.047E+00,-0.047E+00,-0.188E+00,-4.68E+00,+2.98E+00,+1.21E+00,-2.281E+00
2,03/2/2026,18:13:05.168,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-4.68E+00,+3.04E+00,+1.14E+00,-2.281E+00
2,03/2/2026,18:13:05.168,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-4.68E+00,+3.08E+00,+1.07E+00,-2.274E+00
2,03/2/2026,18:13:05.168,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-4.67E+00,+3.13E+00,+1.01E+00,-2.266E+00
2,03/2/2026,18:13:05.168,+0.000E+00,-0.047E+00,+0.000E+00,-0.188E+00,-4.65E+00,+3.19E+00,+0.95E+00,-2.266E+00
2,03/2/2026,18:13:05.168,-0.047E+00,-0.047E+00,-0.047E+00,-0.141E+00,-4.65E+00,+3.24E+00,+0.87E+00,-2.259E+00
2,03/2/2026,18:13:05.168,-0.047E+00,-0.047E+00,-0.047E+00,-0.141E+00,-4.64E+00,+3.28E+00,+0.81E+00,-2.251E+00
2,03/2/2026,18:13:05.168,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-4.61E+00,+3.31E+00,+0.75E+00,-2.236E+00
