EventNo,Date,Time,U1,U2,U3,U4,I1,I2,I3,I4
2,03/2/2026,18:08:31.568,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-5.52E+00,+1.94E+00,+4.03E+00,-2.854E+00
2,03/2/2026,18:08:31.568,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-5.54E+00,+2.03E+00,+3.95E+00,-2.854E+00
2,03/2/2026,18:08:31.568,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-5.55E+00,+2.11E+00,+3.88E+00,-2.869E+00
2,03/2/2026,18:08:31.568,-0.047E+00,+0.000E+00,-0.047E+00,-0.188E+00,-5.57E+00,+2.20E+00,+3.80E+00,-2.869E+00
2,03/2/2026,18:08:31.568,-0.047E+00,+0.000E+00,+0.000E+00,-0.141E+00,-5.59E+00,+2.27E+00,+3.74E+00,-2.877E+00
2,03/2/2026,18:08:31.568,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-5.60E+00,+2.35E+00,+3.66E+00,-2.877E+00
2,03/2/2026,18:08:31.568,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-5.62E+00,+2.43E+00,+3.59E+00,-2.884E+00
2,03/2/2026,18:08:31.568,+0.000E+00,-0.047E+00,+0.000E+00,-0.141E+00,-5.63E+00,+2.50E+00,+3.51E+00,-2.892E+00
2,03/2/2026,18:08:31.568,-0.047E+00,-0.047E+00,-0.047E+00,-0.141E+00,-5.63E+00,+2.58E+00,+3.43E+00,-2.899E+00
2,03/2/2026,18:08:31.568,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-5.65E+00,+2.67E+00,+3.36E+00,-2.899E+00
2,03/2/2026,18:08:31.568,-0.047E+00,-0.047E+00,+0.000E+00,-0.141E+00,-5.66E+00,+2.75E+00,+3.28E+00,-2.907E+00
2,03/2/2026,18:08:31.568,-0.047E+00,+0.000E+00,-0.047E+00,-0.141E+00,-5.68E+00,+2.82E+00,+3.20E+00,-2.907E+00
2,03/2/2026,18:08:31.568,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-5.68E+00,+2.90E+00,+3.13E+00,-2.915E+00
2,03/2/2026,18:08:31.568,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-5.69E+00,+2.98E+00,+3.05E+00,-2.915E+00
2,03/2/2026,18:08:31.568,-0.047E+00,+0.000E+00,+0.000E+00,-0.141E+00,-5.69E+00,+3.04E+00,+2.98E+00,-2.915E+00
2,03/2/2026,18:08:31.568,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-5.71E+00,+3.11E+00,+2.88E+00,-2.915E+00
2,03/2/2026,18:08:31.568,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-5.71E+00,+3.19E+00,+2.81E+00,-2.915E+00
2,03/2/2026,18:08:31.568,-0.047E+00,+0.000E+00,-0.047E+00,-0.188E+00,-5.72E+00,+3.27E+00,+2.73E+00,-2.922E+00
2,03/2/2026,18:08:31.568,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-5.72E+00,+3.34E+00,+2.64E+00,-2.922E+00
2,03/2/2026,18:08:31.568,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-5.74E+00,+3.42E+00,+2.55E+00,-2.922E+00
2,03/2/2026,18:08:31.569,-0.047E+00,-0.047E+00,-0.047E+00,-0.141E+00,-5.74E+00,+3.49E+00,+2.47E+00,-2.922E+00
2,03/2/2026,18:08:31.569,+0.000E+00,-0.047E+00,-0.047E+00,-0.188E+00,-5.74E+00,+3.57E+00,+2.40E+00,-2.922E+00
2,03/2/2026,18:08:31.569,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-5.74E+00,+3.63E+00,+2.30E+00,-2.915E+00
2,03/2/2026,18:08:31.569,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-5.74E+00,+3.71E+00,+2.21E+00,-2.915E+00
2,03/2/2026,18:08:31.569,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-5.74E+00,+3.77E+00,+2.14E+00,-2.915E+00
2,03/2/2026,18:08:31.569,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-5.74E+00,+3.85E+00,+2.04E+00,-2.915E+00
2,03/2/2026,18:08:31.569,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-5.74E+00,+3.92E+00,+1.95E+00,-2.907E+00
2,03/2/2026,18:08:31.569,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-5.74E+00,+4.00E+00,+1.86E+00,-2.907E+00
2,03/2/2026,18:08:31.569,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-5.72E+00,+4.07E+00,+1.77E+00,-2.899E+00
2,03/2/2026,18:08:31.569,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-5.72E+00,+4.14E+00,+1.69E+00,-2.892E+00
2,03/2/2026,18:08:31.569,-0.047E+00,-0.047E+00,-0.047E+00,-0.141E+00,-5.71E+00,+4.21E+00,+1.60E+00,-2.884E+00
2,03/2/2026,18:08:31.569,-0.047E+00,-0.047E+00,+0.000E+00,-0.141E+00,-5.69E+00,+4.27E+00,+1.51E+00,-2.884E+00
2,03/2/2026,18:08:31.569,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-5.68E+00,+4.33E+00,+1.42E+00,-2.869E+00
2,03/2/2026,18:08:31.569,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-5.66E+00,+4.39E+00,+1.33E+00,-2.854E+00
2,03/2/2026,18:08:31.569,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-5.63E+00,+4.44E+00,+1.22E+00,-2.846E+00
2,03/2/2026,18:08:31.569,-0.047E+00,-0.047E+00,+0.000E+00,-0.141E+00,-5.62E+00,+4.50E+00,+1.13E+00,-2.823E+00
2,03/2/2026,18:08:31.569,-0.047E+00,-0.047E+00,+0.000E+00,-0.141E+00,-5.59E+00,+4.55E+00,+1.04E+00,-2.808E+00
2,03/2/2026,18:08:31.569,-0.047E+00,+0.000E+00,-0.047E+00,-0.188E+00,-5.55E+00,+4.59E+00,+0.93E+00,-2.793E+00
2,03/2/2026,18:08:31.569,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-5.52E+00,+4.65E+00,+0.85E+00,-2.777E+00
2,03/2/2026,18:08:31.569,+0.000E+00,-0.047E+00,-0.047E+00,-0.141E+00,-5.48E+00,+4.68E+00,+0.75E+00,-2.754E+00
2,03/2/2026,18:08:31.570,+0.000E+00,+0.000E+00,-0.047E+00,-0.141E+00,-5.45E+00,+4.73E+00,+0.64E+00,-2.732E+00
